family,seed,source,layout,arm,round,position,ns,prep_ns,ingest_ns
clustered,2026,666,rcm,fourary,0,0,401900,3470000,87819700
clustered,2026,666,potential,mean_ring,0,1,321300,210272300,87819700
clustered,2026,666,bfs,mean_ring,0,2,322900,3456900,87819700
clustered,2026,666,rcm,mean_ring,0,3,288200,3470000,87819700
clustered,2026,666,identity,fourary,0,4,426500,0,87819700
clustered,2026,666,potential,fourary,0,5,405800,210272300,87819700
clustered,2026,666,identity,mean_ring,0,6,370000,0,87819700
clustered,2026,666,bfs,fourary,0,7,424900,3456900,87819700
clustered,2026,666,bfs,fourary,1,0,447100,3456900,87819700
clustered,2026,666,identity,mean_ring,1,1,409300,0,87819700
clustered,2026,666,potential,fourary,1,2,418700,210272300,87819700
clustered,2026,666,identity,fourary,1,3,381300,0,87819700
clustered,2026,666,rcm,mean_ring,1,4,524700,3470000,87819700
clustered,2026,666,bfs,mean_ring,1,5,457900,3456900,87819700
clustered,2026,666,potential,mean_ring,1,6,438300,210272300,87819700
clustered,2026,666,rcm,fourary,1,7,426100,3470000,87819700
clustered,2026,666,bfs,fourary,2,0,415600,3456900,87819700
clustered,2026,666,rcm,mean_ring,2,1,318700,3470000,87819700
clustered,2026,666,potential,fourary,2,2,433900,210272300,87819700
clustered,2026,666,rcm,fourary,2,3,412600,3470000,87819700
clustered,2026,666,identity,mean_ring,2,4,346400,0,87819700
clustered,2026,666,identity,fourary,2,5,378200,0,87819700
clustered,2026,666,bfs,mean_ring,2,6,319500,3456900,87819700
clustered,2026,666,potential,mean_ring,2,7,336800,210272300,87819700
clustered,2026,666,potential,mean_ring,3,0,402200,210272300,87819700
clustered,2026,666,bfs,mean_ring,3,1,397000,3456900,87819700
clustered,2026,666,identity,fourary,3,2,564700,0,87819700
clustered,2026,666,identity,mean_ring,3,3,411800,0,87819700
clustered,2026,666,rcm,fourary,3,4,427500,3470000,87819700
clustered,2026,666,potential,fourary,3,5,414800,210272300,87819700
clustered,2026,666,rcm,mean_ring,3,6,343000,3470000,87819700
clustered,2026,666,bfs,fourary,3,7,432600,3456900,87819700
clustered,2026,666,bfs,fourary,4,0,372300,3456900,87819700
clustered,2026,666,rcm,mean_ring,4,1,336000,3470000,87819700
clustered,2026,666,identity,fourary,4,2,514900,0,87819700
clustered,2026,666,rcm,fourary,4,3,425300,3470000,87819700
clustered,2026,666,bfs,mean_ring,4,4,345500,3456900,87819700
clustered,2026,666,identity,mean_ring,4,5,334800,0,87819700
clustered,2026,666,potential,mean_ring,4,6,335700,210272300,87819700
clustered,2026,666,potential,fourary,4,7,453800,210272300,87819700
clustered,2026,666,potential,fourary,5,0,483700,210272300,87819700
clustered,2026,666,potential,mean_ring,5,1,375500,210272300,87819700
clustered,2026,666,identity,mean_ring,5,2,426000,0,87819700
clustered,2026,666,bfs,mean_ring,5,3,378900,3456900,87819700
clustered,2026,666,rcm,fourary,5,4,429600,3470000,87819700
clustered,2026,666,identity,fourary,5,5,445200,0,87819700
clustered,2026,666,rcm,mean_ring,5,6,418300,3470000,87819700
clustered,2026,666,bfs,fourary,5,7,536900,3456900,87819700
clustered,2026,666,bfs,fourary,6,0,523700,3456900,87819700
clustered,2026,666,potential,fourary,6,1,530100,210272300,87819700
clustered,2026,666,potential,mean_ring,6,2,403100,210272300,87819700
clustered,2026,666,bfs,mean_ring,6,3,485300,3456900,87819700
clustered,2026,666,rcm,fourary,6,4,606000,3470000,87819700
clustered,2026,666,identity,mean_ring,6,5,465500,0,87819700
clustered,2026,666,rcm,mean_ring,6,6,484200,3470000,87819700
clustered,2026,666,identity,fourary,6,7,1234400,0,87819700
clustered,2026,666,identity,fourary,7,0,583500,0,87819700
clustered,2026,666,rcm,mean_ring,7,1,503200,3470000,87819700
clustered,2026,666,identity,mean_ring,7,2,420600,0,87819700
clustered,2026,666,rcm,fourary,7,3,561300,3470000,87819700
clustered,2026,666,bfs,mean_ring,7,4,514500,3456900,87819700
clustered,2026,666,potential,mean_ring,7,5,368800,210272300,87819700
clustered,2026,666,potential,fourary,7,6,394300,210272300,87819700
clustered,2026,666,bfs,fourary,7,7,424700,3456900,87819700
clustered,2026,666,identity,mean_ring,8,0,391400,0,87819700
clustered,2026,666,rcm,mean_ring,8,1,350600,3470000,87819700
clustered,2026,666,potential,fourary,8,2,481700,210272300,87819700
clustered,2026,666,bfs,mean_ring,8,3,354900,3456900,87819700
clustered,2026,666,potential,mean_ring,8,4,350700,210272300,87819700
clustered,2026,666,rcm,fourary,8,5,533500,3470000,87819700
clustered,2026,666,identity,fourary,8,6,532400,0,87819700
clustered,2026,666,bfs,fourary,8,7,499600,3456900,87819700
clustered,2026,666,bfs,fourary,9,0,440000,3456900,87819700
clustered,2026,666,identity,fourary,9,1,405200,0,87819700
clustered,2026,666,rcm,fourary,9,2,410900,3470000,87819700
clustered,2026,666,potential,mean_ring,9,3,353400,210272300,87819700
clustered,2026,666,bfs,mean_ring,9,4,322200,3456900,87819700
clustered,2026,666,potential,fourary,9,5,442300,210272300,87819700
clustered,2026,666,rcm,mean_ring,9,6,395100,3470000,87819700
clustered,2026,666,identity,mean_ring,9,7,396700,0,87819700
clustered,2026,666,potential,mean_ring,10,0,454700,210272300,87819700
clustered,2026,666,potential,fourary,10,1,525700,210272300,87819700
clustered,2026,666,identity,fourary,10,2,450900,0,87819700
clustered,2026,666,identity,mean_ring,10,3,359000,0,87819700
clustered,2026,666,bfs,mean_ring,10,4,383800,3456900,87819700
clustered,2026,666,rcm,fourary,10,5,444000,3470000,87819700
clustered,2026,666,bfs,fourary,10,6,405900,3456900,87819700
clustered,2026,666,rcm,mean_ring,10,7,324500,3470000,87819700
clustered,2026,666,rcm,mean_ring,11,0,308500,3470000,87819700
clustered,2026,666,bfs,fourary,11,1,388400,3456900,87819700
clustered,2026,666,rcm,fourary,11,2,386000,3470000,87819700
clustered,2026,666,bfs,mean_ring,11,3,318100,3456900,87819700
clustered,2026,666,identity,mean_ring,11,4,670800,0,87819700
clustered,2026,666,identity,fourary,11,5,496900,0,87819700
clustered,2026,666,potential,fourary,11,6,553800,210272300,87819700
clustered,2026,666,potential,mean_ring,11,7,517800,210272300,87819700
grid,2026,333,bfs,mean_ring,0,0,129800,815400,20740300
grid,2026,333,bfs,fourary,0,1,170600,815400,20740300
grid,2026,333,identity,mean_ring,0,2,190400,0,20740300
grid,2026,333,rcm,mean_ring,0,3,172100,396500,20740300
grid,2026,333,rcm,fourary,0,4,167500,396500,20740300
grid,2026,333,identity,fourary,0,5,162500,0,20740300
grid,2026,333,identity,fourary,1,0,375700,0,20740300
grid,2026,333,rcm,fourary,1,1,429600,396500,20740300
grid,2026,333,rcm,mean_ring,1,2,197700,396500,20740300
grid,2026,333,identity,mean_ring,1,3,216700,0,20740300
grid,2026,333,bfs,fourary,1,4,193800,815400,20740300
grid,2026,333,bfs,mean_ring,1,5,147900,815400,20740300
grid,2026,333,identity,mean_ring,2,0,107200,0,20740300
grid,2026,333,bfs,mean_ring,2,1,128200,815400,20740300
grid,2026,333,bfs,fourary,2,2,149400,815400,20740300
grid,2026,333,identity,fourary,2,3,141100,0,20740300
grid,2026,333,rcm,mean_ring,2,4,101300,396500,20740300
grid,2026,333,rcm,fourary,2,5,143900,396500,20740300
grid,2026,333,rcm,fourary,3,0,130900,396500,20740300
grid,2026,333,rcm,mean_ring,3,1,189700,396500,20740300
grid,2026,333,identity,fourary,3,2,196400,0,20740300
grid,2026,333,bfs,fourary,3,3,186200,815400,20740300
grid,2026,333,bfs,mean_ring,3,4,174900,815400,20740300
grid,2026,333,identity,mean_ring,3,5,136500,0,20740300
grid,2026,333,bfs,fourary,4,0,168600,815400,20740300
grid,2026,333,rcm,mean_ring,4,1,133100,396500,20740300
grid,2026,333,identity,mean_ring,4,2,216300,0,20740300
grid,2026,333,rcm,fourary,4,3,160700,396500,20740300
grid,2026,333,identity,fourary,4,4,151500,0,20740300
grid,2026,333,bfs,mean_ring,4,5,686700,815400,20740300
grid,2026,333,bfs,mean_ring,5,0,217100,815400,20740300
grid,2026,333,identity,fourary,5,1,199200,0,20740300
grid,2026,333,rcm,fourary,5,2,194300,396500,20740300
grid,2026,333,identity,mean_ring,5,3,200900,0,20740300
grid,2026,333,rcm,mean_ring,5,4,183400,396500,20740300
grid,2026,333,bfs,fourary,5,5,280700,815400,20740300
grid,2026,333,identity,mean_ring,6,0,228200,0,20740300
grid,2026,333,rcm,fourary,6,1,183000,396500,20740300
grid,2026,333,bfs,mean_ring,6,2,174500,815400,20740300
grid,2026,333,identity,fourary,6,3,161500,0,20740300
grid,2026,333,bfs,fourary,6,4,167100,815400,20740300
grid,2026,333,rcm,mean_ring,6,5,190200,396500,20740300
grid,2026,333,rcm,mean_ring,7,0,175600,396500,20740300
grid,2026,333,bfs,fourary,7,1,177100,815400,20740300
grid,2026,333,identity,fourary,7,2,184500,0,20740300
grid,2026,333,bfs,mean_ring,7,3,228300,815400,20740300
grid,2026,333,rcm,fourary,7,4,162700,396500,20740300
grid,2026,333,identity,mean_ring,7,5,183800,0,20740300
grid,2026,333,bfs,fourary,8,0,162700,815400,20740300
grid,2026,333,bfs,mean_ring,8,1,179900,815400,20740300
grid,2026,333,identity,mean_ring,8,2,162500,0,20740300
grid,2026,333,identity,fourary,8,3,159000,0,20740300
grid,2026,333,rcm,fourary,8,4,159000,396500,20740300
grid,2026,333,rcm,mean_ring,8,5,165200,396500,20740300
grid,2026,333,rcm,mean_ring,9,0,137800,396500,20740300
grid,2026,333,rcm,fourary,9,1,151800,396500,20740300
grid,2026,333,identity,fourary,9,2,145000,0,20740300
grid,2026,333,identity,mean_ring,9,3,123600,0,20740300
grid,2026,333,bfs,mean_ring,9,4,119100,815400,20740300
grid,2026,333,bfs,fourary,9,5,159900,815400,20740300
grid,2026,333,bfs,mean_ring,10,0,150500,815400,20740300
grid,2026,333,bfs,fourary,10,1,166100,815400,20740300
grid,2026,333,identity,fourary,10,2,162400,0,20740300
grid,2026,333,rcm,mean_ring,10,3,159300,396500,20740300
grid,2026,333,identity,mean_ring,10,4,147400,0,20740300
grid,2026,333,rcm,fourary,10,5,185300,396500,20740300
grid,2026,333,rcm,fourary,11,0,167600,396500,20740300
grid,2026,333,identity,mean_ring,11,1,113700,0,20740300
grid,2026,333,rcm,mean_ring,11,2,117200,396500,20740300
grid,2026,333,identity,fourary,11,3,169000,0,20740300
grid,2026,333,bfs,fourary,11,4,173200,815400,20740300
grid,2026,333,bfs,mean_ring,11,5,164300,815400,20740300
grid,2026,666,identity,fourary,0,0,247800,0,20740300
grid,2026,666,bfs,fourary,0,1,195300,815400,20740300
grid,2026,666,rcm,mean_ring,0,2,160700,396500,20740300
grid,2026,666,rcm,fourary,0,3,149700,396500,20740300
grid,2026,666,identity,mean_ring,0,4,143000,0,20740300
grid,2026,666,bfs,mean_ring,0,5,118100,815400,20740300
grid,2026,666,bfs,mean_ring,1,0,105100,815400,20740300
grid,2026,666,identity,mean_ring,1,1,94700,0,20740300
grid,2026,666,rcm,fourary,1,2,145900,396500,20740300
grid,2026,666,rcm,mean_ring,1,3,97900,396500,20740300
grid,2026,666,bfs,fourary,1,4,140700,815400,20740300
grid,2026,666,identity,fourary,1,5,136100,0,20740300
grid,2026,666,identity,mean_ring,2,0,98200,0,20740300
grid,2026,666,bfs,fourary,2,1,158500,815400,20740300
grid,2026,666,identity,fourary,2,2,133800,0,20740300
grid,2026,666,bfs,mean_ring,2,3,104000,815400,20740300
grid,2026,666,rcm,mean_ring,2,4,97600,396500,20740300
grid,2026,666,rcm,fourary,2,5,160300,396500,20740300
grid,2026,666,rcm,fourary,3,0,144600,396500,20740300
grid,2026,666,rcm,mean_ring,3,1,97600,396500,20740300
grid,2026,666,bfs,mean_ring,3,2,95800,815400,20740300
grid,2026,666,identity,fourary,3,3,173600,0,20740300
grid,2026,666,bfs,fourary,3,4,172600,815400,20740300
grid,2026,666,identity,mean_ring,3,5,153900,0,20740300
grid,2026,666,rcm,fourary,4,0,191000,396500,20740300
grid,2026,666,bfs,fourary,4,1,182000,815400,20740300
grid,2026,666,bfs,mean_ring,4,2,164500,815400,20740300
grid,2026,666,identity,mean_ring,4,3,171000,0,20740300
grid,2026,666,rcm,mean_ring,4,4,125300,396500,20740300
grid,2026,666,identity,fourary,4,5,141200,0,20740300
grid,2026,666,identity,fourary,5,0,135100,0,20740300
grid,2026,666,rcm,mean_ring,5,1,100600,396500,20740300
grid,2026,666,identity,mean_ring,5,2,117700,0,20740300
grid,2026,666,bfs,mean_ring,5,3,96200,815400,20740300
grid,2026,666,bfs,fourary,5,4,150300,815400,20740300
grid,2026,666,rcm,fourary,5,5,142300,396500,20740300
grid,2026,666,rcm,fourary,6,0,135800,396500,20740300
grid,2026,666,bfs,fourary,6,1,133300,815400,20740300
grid,2026,666,bfs,mean_ring,6,2,102700,815400,20740300
grid,2026,666,identity,mean_ring,6,3,92300,0,20740300
grid,2026,666,rcm,mean_ring,6,4,90200,396500,20740300
grid,2026,666,identity,fourary,6,5,239000,0,20740300
grid,2026,666,identity,fourary,7,0,217200,0,20740300
grid,2026,666,rcm,mean_ring,7,1,229000,396500,20740300
grid,2026,666,identity,mean_ring,7,2,196800,0,20740300
grid,2026,666,bfs,mean_ring,7,3,194800,815400,20740300
grid,2026,666,bfs,fourary,7,4,189500,815400,20740300
grid,2026,666,rcm,fourary,7,5,189200,396500,20740300
grid,2026,666,rcm,fourary,8,0,184800,396500,20740300
grid,2026,666,bfs,fourary,8,1,182500,815400,20740300
grid,2026,666,rcm,mean_ring,8,2,205600,396500,20740300
grid,2026,666,bfs,mean_ring,8,3,134100,815400,20740300
grid,2026,666,identity,fourary,8,4,142400,0,20740300
grid,2026,666,identity,mean_ring,8,5,140600,0,20740300
grid,2026,666,identity,mean_ring,9,0,164400,0,20740300
grid,2026,666,identity,fourary,9,1,162300,0,20740300
grid,2026,666,bfs,mean_ring,9,2,159700,815400,20740300
grid,2026,666,rcm,mean_ring,9,3,160900,396500,20740300
grid,2026,666,bfs,fourary,9,4,178000,815400,20740300
grid,2026,666,rcm,fourary,9,5,165700,396500,20740300
grid,2026,666,identity,fourary,10,0,141000,0,20740300
grid,2026,666,rcm,mean_ring,10,1,128300,396500,20740300
grid,2026,666,bfs,fourary,10,2,133700,815400,20740300
grid,2026,666,identity,mean_ring,10,3,110000,0,20740300
grid,2026,666,bfs,mean_ring,10,4,112300,815400,20740300
grid,2026,666,rcm,fourary,10,5,383400,396500,20740300
grid,2026,666,rcm,fourary,11,0,129400,396500,20740300
grid,2026,666,bfs,mean_ring,11,1,102200,815400,20740300
grid,2026,666,identity,mean_ring,11,2,103300,0,20740300
grid,2026,666,bfs,fourary,11,3,127600,815400,20740300
grid,2026,666,rcm,mean_ring,11,4,106900,396500,20740300
grid,2026,666,identity,fourary,11,5,209600,0,20740300
