case,stage,family,n,m,seed,source,arm,round,position,ns,width,prep_ns
1,roads,NY,264346,733846,0,37763,mean_degree,6,1,38503700,465.8737218609674,3228100
1,roads,NY,264346,733846,0,37763,radix,6,2,69176800,0,0
1,roads,NY,264346,733846,0,37763,std_binary,6,3,56724000,0,0
1,roads,NY,264346,733846,0,37763,selected_grid,6,4,30606300,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,37763,max_maxdegree,6,5,30005800,4618.25,4718000
1,roads,NY,264346,733846,0,37763,binary,6,6,56484700,0,0
1,roads,NY,264346,733846,0,37763,caliber,6,7,42978300,0,5392400
1,roads,NY,264346,733846,0,37763,mean_ring,6,8,32543600,1293.30334974913,3228100
1,roads,NY,264346,733846,0,37763,mean_map,6,9,37255600,1293.30334974913,3228100
1,roads,NY,264346,733846,0,37763,fourary,6,10,53972700,0,0
1,roads,NY,264346,733846,0,37763,fourary,7,0,55573000,0,0
1,roads,NY,264346,733846,0,37763,mean_map,7,1,34697600,1293.30334974913,3228100
1,roads,NY,264346,733846,0,37763,mean_ring,7,2,32829800,1293.30334974913,3228100
1,roads,NY,264346,733846,0,37763,caliber,7,3,43865900,0,5392400
1,roads,NY,264346,733846,0,37763,binary,7,4,52391400,0,0
1,roads,NY,264346,733846,0,37763,max_maxdegree,7,5,30705900,4618.25,4718000
1,roads,NY,264346,733846,0,37763,selected_grid,7,6,31798100,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,37763,std_binary,7,7,56892500,0,0
1,roads,NY,264346,733846,0,37763,radix,7,8,65522800,0,0
1,roads,NY,264346,733846,0,37763,mean_degree,7,9,34285300,465.8737218609674,3228100
1,roads,NY,264346,733846,0,37763,degree4,7,10,63495400,0,18725300
1,roads,NY,264346,733846,0,75527,fourary,0,0,50926800,0,0
1,roads,NY,264346,733846,0,75527,binary,0,1,48594000,0,0
1,roads,NY,264346,733846,0,75527,radix,0,2,64956300,0,0
1,roads,NY,264346,733846,0,75527,mean_ring,0,3,28386300,1293.30334974913,3228100
1,roads,NY,264346,733846,0,75527,std_binary,0,4,48550000,0,0
1,roads,NY,264346,733846,0,75527,mean_map,0,5,32625400,1293.30334974913,3228100
1,roads,NY,264346,733846,0,75527,caliber,0,6,41535600,0,5392400
1,roads,NY,264346,733846,0,75527,mean_degree,0,7,36386500,465.8737218609674,3228100
1,roads,NY,264346,733846,0,75527,max_maxdegree,0,8,29428200,4618.25,4718000
1,roads,NY,264346,733846,0,75527,degree4,0,9,58897300,0,18725300
1,roads,NY,264346,733846,0,75527,selected_grid,0,10,29965200,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,75527,selected_grid,1,0,28803500,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,75527,degree4,1,1,60605000,0,18725300
1,roads,NY,264346,733846,0,75527,max_maxdegree,1,2,27505900,4618.25,4718000
1,roads,NY,264346,733846,0,75527,mean_degree,1,3,35346500,465.8737218609674,3228100
1,roads,NY,264346,733846,0,75527,caliber,1,4,38742100,0,5392400
1,roads,NY,264346,733846,0,75527,mean_map,1,5,32462200,1293.30334974913,3228100
1,roads,NY,264346,733846,0,75527,std_binary,1,6,48132900,0,0
1,roads,NY,264346,733846,0,75527,mean_ring,1,7,30789900,1293.30334974913,3228100
1,roads,NY,264346,733846,0,75527,radix,1,8,64366600,0,0
1,roads,NY,264346,733846,0,75527,binary,1,9,46542300,0,0
1,roads,NY,264346,733846,0,75527,fourary,1,10,50732000,0,0
1,roads,NY,264346,733846,0,75527,selected_grid,2,0,29753400,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,75527,binary,2,1,48398300,0,0
1,roads,NY,264346,733846,0,75527,std_binary,2,2,45819200,0,0
1,roads,NY,264346,733846,0,75527,radix,2,3,65985500,0,0
1,roads,NY,264346,733846,0,75527,caliber,2,4,39624400,0,5392400
1,roads,NY,264346,733846,0,75527,max_maxdegree,2,5,28868800,4618.25,4718000
1,roads,NY,264346,733846,0,75527,mean_degree,2,6,37313300,465.8737218609674,3228100
1,roads,NY,264346,733846,0,75527,degree4,2,7,60210800,0,18725300
1,roads,NY,264346,733846,0,75527,mean_map,2,8,36178400,1293.30334974913,3228100
1,roads,NY,264346,733846,0,75527,fourary,2,9,51466900,0,0
1,roads,NY,264346,733846,0,75527,mean_ring,2,10,32623100,1293.30334974913,3228100
1,roads,NY,264346,733846,0,75527,mean_ring,3,0,30540000,1293.30334974913,3228100
1,roads,NY,264346,733846,0,75527,fourary,3,1,49776900,0,0
1,roads,NY,264346,733846,0,75527,mean_map,3,2,34231900,1293.30334974913,3228100
1,roads,NY,264346,733846,0,75527,degree4,3,3,61129100,0,18725300
1,roads,NY,264346,733846,0,75527,mean_degree,3,4,36268800,465.8737218609674,3228100
1,roads,NY,264346,733846,0,75527,max_maxdegree,3,5,29270400,4618.25,4718000
1,roads,NY,264346,733846,0,75527,caliber,3,6,37745200,0,5392400
1,roads,NY,264346,733846,0,75527,radix,3,7,65143200,0,0
1,roads,NY,264346,733846,0,75527,std_binary,3,8,45486700,0,0
1,roads,NY,264346,733846,0,75527,binary,3,9,52761600,0,0
1,roads,NY,264346,733846,0,75527,selected_grid,3,10,28025700,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,75527,fourary,4,0,49353600,0,0
1,roads,NY,264346,733846,0,75527,std_binary,4,1,51580700,0,0
1,roads,NY,264346,733846,0,75527,max_maxdegree,4,2,29210300,4618.25,4718000
1,roads,NY,264346,733846,0,75527,binary,4,3,48960200,0,0
1,roads,NY,264346,733846,0,75527,mean_degree,4,4,34777500,465.8737218609674,3228100
1,roads,NY,264346,733846,0,75527,mean_map,4,5,34701100,1293.30334974913,3228100
1,roads,NY,264346,733846,0,75527,selected_grid,4,6,29145300,5173.21339899652,2795695300
1,roads,NY,264346,733846,0,75527,caliber,4,7,39322700,0,5392400
1,roads,NY,264346,733846,0,75527,radix,4,8,69365200,0,0
1,roads,NY,264346,733846,0,75527,degree4,4,9,61408200,0,18725300
1,roads,NY,264346,733846,0,75527,mean_ring,4,10,30447200,1293.30334974913,3228100
1,roads,NY,264346,733846,0,75527,mean_ring,5,0,29952500,1293.30334974913,3228100
1,roads,NY,264346,733846,0,75527,degree4,5,1,62999200,0,18725300
1,roads,NY,264346,733846,0,75527,radix,5,2,65779900,0,0
1,roads,NY,264346,733846,0,75527,caliber,5,3,39776200,0,5392400
