key,panel,family,n,seed,source,round,binary,degree4,ratio,margin_ms
core:34,core,roadlike,1000,1729,666,8,112900.0,109400.0,1.0319926873857403,0.0035
core:34,core,roadlike,1000,1729,666,9,113200.0,98200.0,1.1527494908350306,0.015
core:34,core,roadlike,1000,1729,666,10,114600.0,116500.0,0.9836909871244636,-0.0019
core:34,core,roadlike,1000,1729,666,11,113300.0,117200.0,0.9667235494880546,-0.0039
core:35,core,roadlike,2000,1729,666,0,223000.0,246100.0,0.9061357171881349,-0.0231
core:35,core,roadlike,2000,1729,666,1,240500.0,232000.0,1.0366379310344827,0.0085
core:35,core,roadlike,2000,1729,666,2,229000.0,232600.0,0.9845227858985383,-0.0036
core:35,core,roadlike,2000,1729,666,3,222700.0,227500.0,0.9789010989010989,-0.0048
core:35,core,roadlike,2000,1729,666,4,233000.0,237400.0,0.9814658803706824,-0.0044
core:35,core,roadlike,2000,1729,666,5,224700.0,232700.0,0.9656209712075634,-0.008
core:35,core,roadlike,2000,1729,666,6,230400.0,233400.0,0.987146529562982,-0.003
core:35,core,roadlike,2000,1729,666,7,220100.0,228700.0,0.9623961521644075,-0.0086
core:35,core,roadlike,2000,1729,666,8,225100.0,248400.0,0.9061996779388084,-0.0233
core:35,core,roadlike,2000,1729,666,9,225600.0,247200.0,0.912621359223301,-0.0216
core:35,core,roadlike,2000,1729,666,10,224300.0,225100.0,0.9964460239893381,-0.0008
core:35,core,roadlike,2000,1729,666,11,225200.0,227500.0,0.9898901098901098,-0.0023
core:35,core,roadlike,2000,1729,1333,0,224800.0,233200.0,0.9639794168096055,-0.0084
core:35,core,roadlike,2000,1729,1333,1,230700.0,235900.0,0.9779567613395507,-0.0052
core:35,core,roadlike,2000,1729,1333,2,236500.0,232800.0,1.015893470790378,0.0037
core:35,core,roadlike,2000,1729,1333,3,230600.0,230400.0,1.0008680555555556,0.0002
core:35,core,roadlike,2000,1729,1333,4,223500.0,238200.0,0.9382871536523929,-0.0147
core:35,core,roadlike,2000,1729,1333,5,222700.0,252600.0,0.881631037212985,-0.0299
core:35,core,roadlike,2000,1729,1333,6,239000.0,231600.0,1.031951640759931,0.0074
core:35,core,roadlike,2000,1729,1333,7,214400.0,221700.0,0.9670726206585476,-0.0073
core:35,core,roadlike,2000,1729,1333,8,228400.0,229100.0,0.9969445656918376,-0.0007
core:35,core,roadlike,2000,1729,1333,9,236600.0,241900.0,0.9780901198842497,-0.0053
core:35,core,roadlike,2000,1729,1333,10,234600.0,251300.0,0.9335455630720255,-0.0167
core:35,core,roadlike,2000,1729,1333,11,227500.0,243900.0,0.932759327593276,-0.0164
core:36,core,roadlike,5000,1729,1666,0,590100.0,615900.0,0.9581100828056502,-0.0258
core:36,core,roadlike,5000,1729,1666,1,585800.0,615200.0,0.9522106631989596,-0.0294
core:36,core,roadlike,5000,1729,1666,2,757600.0,671300.0,1.1285565321018918,0.0863
core:36,core,roadlike,5000,1729,1666,3,562300.0,631500.0,0.8904196357878068,-0.0692
core:36,core,roadlike,5000,1729,1666,4,597600.0,601600.0,0.9933510638297872,-0.004
core:36,core,roadlike,5000,1729,1666,5,596000.0,705100.0,0.8452701744433414,-0.1091
core:36,core,roadlike,5000,1729,1666,6,790400.0,624800.0,1.265044814340589,0.1656
core:36,core,roadlike,5000,1729,1666,7,604300.0,619000.0,0.9762520193861066,-0.0147
core:36,core,roadlike,5000,1729,1666,8,1094500.0,623500.0,1.7554129911788292,0.471
core:36,core,roadlike,5000,1729,1666,9,583200.0,652700.0,0.8935192278228895,-0.0695
core:36,core,roadlike,5000,1729,1666,10,590200.0,616200.0,0.9578059071729957,-0.026
core:36,core,roadlike,5000,1729,1666,11,765500.0,610600.0,1.253684900098264,0.1549
core:36,core,roadlike,5000,1729,3333,0,667100.0,646400.0,1.0320235148514851,0.0207
core:36,core,roadlike,5000,1729,3333,1,749000.0,660700.0,1.1336461328893597,0.0883
core:36,core,roadlike,5000,1729,3333,2,610900.0,634100.0,0.9634127109288756,-0.0232
core:36,core,roadlike,5000,1729,3333,3,627100.0,637400.0,0.9838406024474428,-0.0103
core:36,core,roadlike,5000,1729,3333,4,584200.0,686300.0,0.8512312399825149,-0.1021
core:36,core,roadlike,5000,1729,3333,5,652000.0,628700.0,1.0370606012406554,0.0233
core:36,core,roadlike,5000,1729,3333,6,690200.0,1194400.0,0.5778633623576691,-0.5042
core:36,core,roadlike,5000,1729,3333,7,763700.0,591400.0,1.2913425769360838,0.1723
core:36,core,roadlike,5000,1729,3333,8,596800.0,725900.0,0.8221518115442898,-0.1291
core:36,core,roadlike,5000,1729,3333,9,660000.0,779600.0,0.8465879938429964,-0.1196
core:36,core,roadlike,5000,1729,3333,10,617800.0,657400.0,0.9397627015515668,-0.0396
core:36,core,roadlike,5000,1729,3333,11,611900.0,677300.0,0.9034401299276539,-0.0654
core:37,core,sparse,1000,2026,333,0,144400.0,167900.0,0.8600357355568791,-0.0235
core:37,core,sparse,1000,2026,333,1,144400.0,161000.0,0.8968944099378882,-0.0166
core:37,core,sparse,1000,2026,333,2,141700.0,155500.0,0.9112540192926045,-0.0138
core:37,core,sparse,1000,2026,333,3,141900.0,157500.0,0.900952380952381,-0.0156
core:37,core,sparse,1000,2026,333,4,140100.0,167200.0,0.8379186602870813,-0.0271
core:37,core,sparse,1000,2026,333,5,142000.0,158400.0,0.8964646464646465,-0.0164
core:37,core,sparse,1000,2026,333,6,141800.0,155900.0,0.9095574085952534,-0.0141
core:37,core,sparse,1000,2026,333,7,137000.0,153300.0,0.8936725375081539,-0.0163
core:37,core,sparse,1000,2026,333,8,140700.0,154400.0,0.9112694300518135,-0.0137
core:37,core,sparse,1000,2026,333,9,140000.0,155700.0,0.899165061014772,-0.0157
core:37,core,sparse,1000,2026,333,10,138700.0,155000.0,0.8948387096774194,-0.0163
core:37,core,sparse,1000,2026,333,11,140400.0,156300.0,0.8982725527831094,-0.0159
core:37,core,sparse,1000,2026,666,0,145300.0,160800.0,0.9036069651741293,-0.0155
core:37,core,sparse,1000,2026,666,1,140700.0,154300.0,0.9118600129617628,-0.0136
core:37,core,sparse,1000,2026,666,2,143500.0,155400.0,0.9234234234234234,-0.0119
core:37,core,sparse,1000,2026,666,3,140800.0,154800.0,0.9095607235142119,-0.014
core:37,core,sparse,1000,2026,666,4,138000.0,149600.0,0.9224598930481284,-0.0116
core:37,core,sparse,1000,2026,666,5,141600.0,157700.0,0.8979074191502854,-0.0161
core:37,core,sparse,1000,2026,666,6,143500.0,162600.0,0.8825338253382534,-0.0191
core:37,core,sparse,1000,2026,666,7,140800.0,154200.0,0.9130998702983139,-0.0134
core:37,core,sparse,1000,2026,666,8,143900.0,150300.0,0.957418496340652,-0.0064
core:37,core,sparse,1000,2026,666,9,141100.0,154300.0,0.9144523655217109,-0.0132
core:37,core,sparse,1000,2026,666,10,142400.0,156200.0,0.911651728553137,-0.0138
core:37,core,sparse,1000,2026,666,11,142900.0,150700.0,0.9482415394824154,-0.0078
core:38,core,sparse,2000,2026,666,0,312200.0,351800.0,0.8874360432063673,-0.0396
core:38,core,sparse,2000,2026,666,1,302900.0,340100.0,0.8906204057630108,-0.0372
core:38,core,sparse,2000,2026,666,2,312800.0,365600.0,0.8555798687089715,-0.0528
core:38,core,sparse,2000,2026,666,3,299700.0,357700.0,0.8378529493989376,-0.058
core:38,core,sparse,2000,2026,666,4,295900.0,333700.0,0.8867246029367696,-0.0378
core:38,core,sparse,2000,2026,666,5,309800.0,332700.0,0.9311692215208897,-0.0229
core:38,core,sparse,2000,2026,666,6,314800.0,336600.0,0.9352346999405823,-0.0218
core:38,core,sparse,2000,2026,666,7,310900.0,353600.0,0.8792420814479638,-0.0427
core:38,core,sparse,2000,2026,666,8,317100.0,350700.0,0.9041916167664671,-0.0336
core:38,core,sparse,2000,2026,666,9,308700.0,333400.0,0.9259148170365927,-0.0247
core:38,core,sparse,2000,2026,666,10,362100.0,337400.0,1.0732068761114404,0.0247
core:38,core,sparse,2000,2026,666,11,391200.0,326100.0,1.1996320147194113,0.0651
core:38,core,sparse,2000,2026,1333,0,326100.0,363400.0,0.8973582828838745,-0.0373
core:38,core,sparse,2000,2026,1333,1,302800.0,424600.0,0.7131417804992934,-0.1218
core:38,core,sparse,2000,2026,1333,2,306300.0,346900.0,0.882963390025944,-0.0406
core:38,core,sparse,2000,2026,1333,3,304800.0,343600.0,0.8870779976717112,-0.0388
core:38,core,sparse,2000,2026,1333,4,301700.0,345600.0,0.8729745370370371,-0.0439
core:38,core,sparse,2000,2026,1333,5,295500.0,346700.0,0.8523218921257572,-0.0512
core:38,core,sparse,2000,2026,1333,6,304000.0,343800.0,0.8842350203606748,-0.0398
core:38,core,sparse,2000,2026,1333,7,306200.0,355900.0,0.8603540320314695,-0.0497
core:38,core,sparse,2000,2026,1333,8,299900.0,343600.0,0.8728172293364377,-0.0437
core:38,core,sparse,2000,2026,1333,9,299100.0,351500.0,0.8509246088193456,-0.0524
core:38,core,sparse,2000,2026,1333,10,312900.0,373800.0,0.8370786516853933,-0.0609
core:38,core,sparse,2000,2026,1333,11,311000.0,376100.0,0.8269077373039085,-0.0651
core:39,core,sparse,5000,2026,1666,0,856600.0,1121100.0,0.764071001694764,-0.2645
core:39,core,sparse,5000,2026,1666,1,830600.0,945400.0,0.8785699174952402,-0.1148
core:39,core,sparse,5000,2026,1666,2,820900.0,953400.0,0.8610237046360394,-0.1325
core:39,core,sparse,5000,2026,1666,3,820200.0,939000.0,0.873482428115016,-0.1188
core:39,core,sparse,5000,2026,1666,4,837100.0,963200.0,0.8690822259136213,-0.1261
core:39,core,sparse,5000,2026,1666,5,843100.0,938700.0,0.8981570256738042,-0.0956
core:39,core,sparse,5000,2026,1666,6,850800.0,962400.0,0.8840399002493765,-0.1116
core:39,core,sparse,5000,2026,1666,7,831300.0,979200.0,0.8489583333333334,-0.1479
core:39,core,sparse,5000,2026,1666,8,844900.0,944200.0,0.8948316034738403,-0.0993
core:39,core,sparse,5000,2026,1666,9,851500.0,1399700.0,0.6083446452811316,-0.5482
core:39,core,sparse,5000,2026,1666,10,845200.0,1004400.0,0.8414974113898845,-0.1592
core:39,core,sparse,5000,2026,1666,11,840100.0,1038700.0,0.8087994608645422,-0.1986
core:39,core,sparse,5000,2026,3333,0,879000.0,1023200.0,0.8590695856137608,-0.1442
core:39,core,sparse,5000,2026,3333,1,898100.0,972900.0,0.923116455956419,-0.0748
core:39,core,sparse,5000,2026,3333,2,831700.0,958100.0,0.8680722262811815,-0.1264
core:39,core,sparse,5000,2026,3333,3,856900.0,999100.0,0.8576719047142428,-0.1422
core:39,core,sparse,5000,2026,3333,4,844400.0,992800.0,0.8505237711522965,-0.1484
core:39,core,sparse,5000,2026,3333,5,861100.0,989500.0,0.8702374936836786,-0.1284
core:39,core,sparse,5000,2026,3333,6,831100.0,931400.0,0.8923126476272278,-0.1003
core:39,core,sparse,5000,2026,3333,7,947900.0,1005200.0,0.9429964186231595,-0.0573
core:39,core,sparse,5000,2026,3333,8,871500.0,1358600.0,0.6414691594288238,-0.4871
core:39,core,sparse,5000,2026,3333,9,863600.0,972300.0,0.8882032294559292,-0.1087
core:39,core,sparse,5000,2026,3333,10,888100.0,993200.0,0.89418042690294,-0.1051
core:39,core,sparse,5000,2026,3333,11,881900.0,1015500.0,0.868439192516002,-0.1336
core:4,core,sparse,10000,42,3333,0,2377800.0,2792300.0,0.8515560648927407,-0.4145
core:4,core,sparse,10000,42,3333,1,2412500.0,2745300.0,0.8787746330091429,-0.3328
core:4,core,sparse,10000,42,3333,2,2418000.0,2755200.0,0.8776132404181185,-0.3372
core:4,core,sparse,10000,42,3333,3,2668200.0,3056500.0,0.8729592671356127,-0.3883
core:4,core,sparse,10000,42,3333,4,2578500.0,2869200.0,0.8986825595984943,-0.2907
core:4,core,sparse,10000,42,3333,5,2882200.0,2941000.0,0.9800068004080245,-0.0588
core:4,core,sparse,10000,42,3333,6,2657800.0,3087700.0,0.8607701525407261,-0.4299
core:4,core,sparse,10000,42,3333,7,2566800.0,3137100.0,0.8182078990150139,-0.5703
core:4,core,sparse,10000,42,3333,8,2905700.0,3005500.0,0.9667942106138746,-0.0998
core:4,core,sparse,10000,42,3333,9,2665800.0,3038800.0,0.8772541792812952,-0.373
core:4,core,sparse,10000,42,3333,10,2846600.0,3764300.0,0.7562096538533061,-0.9177
core:4,core,sparse,10000,42,3333,11,2614600.0,3272600.0,0.7989366253132066,-0.658
core:4,core,sparse,10000,42,6666,0,2681300.0,3255000.0,0.8237480798771122,-0.5737
core:4,core,sparse,10000,42,6666,1,2524600.0,2948900.0,0.8561158398046729,-0.4243
core:4,core,sparse,10000,42,6666,2,3142200.0,3545900.0,0.8861502016413323,-0.4037
core:4,core,sparse,10000,42,6666,3,2480200.0,2994000.0,0.8283901135604542,-0.5138
core:4,core,sparse,10000,42,6666,4,2548200.0,2950300.0,0.863708775378775,-0.4021
core:4,core,sparse,10000,42,6666,5,2550200.0,3137900.0,0.8127091366837694,-0.5877
core:4,core,sparse,10000,42,6666,6,2481300.0,2941000.0,0.8436926215572934,-0.4597
core:4,core,sparse,10000,42,6666,7,2486700.0,3184300.0,0.7809251640862984,-0.6976
core:4,core,sparse,10000,42,6666,8,2460100.0,3133300.0,0.7851466504962819,-0.6732
core:4,core,sparse,10000,42,6666,9,2615100.0,3243100.0,0.8063581141500417,-0.628
core:4,core,sparse,10000,42,6666,10,2587900.0,3502800.0,0.7388089528377298,-0.9149
core:4,core,sparse,10000,42,6666,11,2645200.0,2998400.0,0.8822038420490929,-0.3532
core:40,core,sparse,10000,2026,3333,0,1940900.0,2265300.0,0.8567960093585838,-0.3244
core:40,core,sparse,10000,2026,3333,1,1972300.0,2303800.0,0.856107300980988,-0.3315
core:40,core,sparse,10000,2026,3333,2,1919300.0,2159400.0,0.8888117069556358,-0.2401
core:40,core,sparse,10000,2026,3333,3,2941200.0,2203700.0,1.334664428007442,0.7375
core:40,core,sparse,10000,2026,3333,4,2014600.0,2333400.0,0.8633753321333676,-0.3188
core:40,core,sparse,10000,2026,3333,5,1934600.0,2274600.0,0.8505231689088192,-0.34
core:40,core,sparse,10000,2026,3333,6,1887100.0,2157000.0,0.8748725081131201,-0.2699
core:40,core,sparse,10000,2026,3333,7,1865800.0,2188700.0,0.8524695024443734,-0.3229
core:40,core,sparse,10000,2026,3333,8,1879100.0,2246400.0,0.8364939458689459,-0.3673
core:40,core,sparse,10000,2026,3333,9,1939900.0,2166300.0,0.8954900060010156,-0.2264
core:40,core,sparse,10000,2026,3333,10,2334500.0,2452400.0,0.9519246452454738,-0.1179
core:40,core,sparse,10000,2026,3333,11,1951400.0,2244100.0,0.86956909228644,-0.2927
core:40,core,sparse,10000,2026,6666,0,1956700.0,2717900.0,0.7199308289488208,-0.7612
core:40,core,sparse,10000,2026,6666,1,1917200.0,2296600.0,0.8347992684838457,-0.3794
core:40,core,sparse,10000,2026,6666,2,1930400.0,2257700.0,0.855029454754839,-0.3273
core:40,core,sparse,10000,2026,6666,3,1904900.0,2152800.0,0.8848476402824229,-0.2479
core:40,core,sparse,10000,2026,6666,4,1920500.0,2317500.0,0.8286947141316073,-0.397
core:40,core,sparse,10000,2026,6666,5,1853600.0,2186100.0,0.8479026577009285,-0.3325
core:40,core,sparse,10000,2026,6666,6,1944100.0,2145400.0,0.9061713433392374,-0.2013
core:40,core,sparse,10000,2026,6666,7,1861400.0,2110200.0,0.8820964837456166,-0.2488
core:40,core,sparse,10000,2026,6666,8,1965600.0,2736600.0,0.718263538697654,-0.771
core:40,core,sparse,10000,2026,6666,9,1868000.0,2169200.0,0.8611469666236401,-0.3012
core:40,core,sparse,10000,2026,6666,10,1963400.0,2472300.0,0.7941592848764308,-0.5089
core:40,core,sparse,10000,2026,6666,11,1930300.0,2263300.0,0.8528697035302435,-0.333
core:41,core,clustered,1000,2026,333,0,264100.0,258700.0,1.020873598763046,0.0054
core:41,core,clustered,1000,2026,333,1,248000.0,262500.0,0.9447619047619048,-0.0145
core:41,core,clustered,1000,2026,333,2,246800.0,258400.0,0.955108359133127,-0.0116
core:41,core,clustered,1000,2026,333,3,252400.0,266900.0,0.9456725365305357,-0.0145
core:41,core,clustered,1000,2026,333,4,250100.0,256000.0,0.976953125,-0.0059
core:41,core,clustered,1000,2026,333,5,266700.0,253500.0,1.0520710059171599,0.0132
core:41,core,clustered,1000,2026,333,6,245700.0,262500.0,0.936,-0.0168
core:41,core,clustered,1000,2026,333,7,247400.0,249800.0,0.9903923138510808,-0.0024
core:41,core,clustered,1000,2026,333,8,268000.0,257200.0,1.04199066874028,0.0108
core:41,core,clustered,1000,2026,333,9,254600.0,255100.0,0.9980399843198745,-0.0005
core:41,core,clustered,1000,2026,333,10,253300.0,275400.0,0.9197530864197531,-0.0221
core:41,core,clustered,1000,2026,333,11,253600.0,261700.0,0.9690485288498281,-0.0081
core:41,core,clustered,1000,2026,666,0,251100.0,281700.0,0.8913738019169329,-0.0306
core:41,core,clustered,1000,2026,666,1,593500.0,262400.0,2.261814024390244,0.3311
core:41,core,clustered,1000,2026,666,2,247100.0,263800.0,0.9366944655041698,-0.0167
core:41,core,clustered,1000,2026,666,3,251700.0,259200.0,0.9710648148148148,-0.0075
core:41,core,clustered,1000,2026,666,4,243700.0,259200.0,0.9402006172839507,-0.0155
core:41,core,clustered,1000,2026,666,5,243800.0,259000.0,0.9413127413127413,-0.0152
core:41,core,clustered,1000,2026,666,6,245300.0,247300.0,0.9919126566922766,-0.002
core:41,core,clustered,1000,2026,666,7,246200.0,248900.0,0.9891522699879469,-0.0027
core:41,core,clustered,1000,2026,666,8,242400.0,247400.0,0.9797898140662894,-0.005
core:41,core,clustered,1000,2026,666,9,244500.0,246200.0,0.9930950446791227,-0.0017
core:41,core,clustered,1000,2026,666,10,250900.0,247900.0,1.0121016538926986,0.003
core:41,core,clustered,1000,2026,666,11,245200.0,244000.0,1.0049180327868852,0.0012
core:42,core,clustered,2000,2026,666,0,568400.0,596300.0,0.9532114707362066,-0.0279
core:42,core,clustered,2000,2026,666,1,596600.0,589600.0,1.0118724559023067,0.007
core:42,core,clustered,2000,2026,666,2,574400.0,597300.0,0.9616608069646744,-0.0229
core:42,core,clustered,2000,2026,666,3,576400.0,706700.0,0.8156219046271402,-0.1303
core:42,core,clustered,2000,2026,666,4,569500.0,621100.0,0.9169215907261311,-0.0516
core:42,core,clustered,2000,2026,666,5,579700.0,593600.0,0.9765835579514824,-0.0139
core:42,core,clustered,2000,2026,666,6,573700.0,628700.0,0.9125178940671226,-0.055
core:42,core,clustered,2000,2026,666,7,604200.0,601400.0,1.0046558031260393,0.0028
core:42,core,clustered,2000,2026,666,8,1090100.0,706000.0,1.5440509915014164,0.3841
core:42,core,clustered,2000,2026,666,9,586800.0,590700.0,0.9933976637887253,-0.0039
core:42,core,clustered,2000,2026,666,10,586600.0,731100.0,0.8023526193407194,-0.1445
core:42,core,clustered,2000,2026,666,11,574700.0,649700.0,0.8845621055871941,-0.075
core:42,core,clustered,2000,2026,1333,0,569200.0,611300.0,0.9311303778831997,-0.0421
core:42,core,clustered,2000,2026,1333,1,576200.0,601800.0,0.9574609504818876,-0.0256
core:42,core,clustered,2000,2026,1333,2,580800.0,599900.0,0.9681613602267044,-0.0191
core:42,core,clustered,2000,2026,1333,3,745500.0,607400.0,1.227362528811327,0.1381
core:42,core,clustered,2000,2026,1333,4,578800.0,622100.0,0.9303970422761614,-0.0433
core:42,core,clustered,2000,2026,1333,5,574700.0,631500.0,0.910055423594616,-0.0568
core:42,core,clustered,2000,2026,1333,6,593100.0,621300.0,0.9546112988894254,-0.0282
core:42,core,clustered,2000,2026,1333,7,573600.0,587400.0,0.9765066394279878,-0.0138
core:42,core,clustered,2000,2026,1333,8,574500.0,628200.0,0.9145176695319962,-0.0537
core:42,core,clustered,2000,2026,1333,9,590300.0,599100.0,0.985311300283759,-0.0088
core:42,core,clustered,2000,2026,1333,10,586900.0,591800.0,0.9917201757350457,-0.0049
core:42,core,clustered,2000,2026,1333,11,591900.0,571300.0,1.036058113075442,0.0206
core:43,core,clustered,5000,2026,1666,0,1861300.0,2045400.0,0.9099931553730322,-0.1841
core:43,core,clustered,5000,2026,1666,1,2076100.0,1973800.0,1.051828959367717,0.1023
core:43,core,clustered,5000,2026,1666,2,1971200.0,1986500.0,0.9922980115781526,-0.0153
core:43,core,clustered,5000,2026,1666,3,1864100.0,2244400.0,0.8305560506148637,-0.3803
core:43,core,clustered,5000,2026,1666,4,1872700.0,1980800.0,0.9454260904684976,-0.1081
core:43,core,clustered,5000,2026,1666,5,1879300.0,1963200.0,0.9572636511817441,-0.0839
core:43,core,clustered,5000,2026,1666,6,1872100.0,2007300.0,0.932645842674239,-0.1352
core:43,core,clustered,5000,2026,1666,7,1875900.0,1965200.0,0.9545593323834725,-0.0893
core:43,core,clustered,5000,2026,1666,8,1873600.0,2050600.0,0.9136837998634546,-0.177
core:43,core,clustered,5000,2026,1666,9,1855100.0,2008300.0,0.9237165762087337,-0.1532
core:43,core,clustered,5000,2026,1666,10,1856300.0,2005100.0,0.9257892374445165,-0.1488
core:43,core,clustered,5000,2026,1666,11,1859200.0,1963700.0,0.9467841319957223,-0.1045
core:43,core,clustered,5000,2026,3333,0,1918500.0,1982400.0,0.9677663438256658,-0.0639
core:43,core,clustered,5000,2026,3333,1,1945200.0,1984400.0,0.980245918161661,-0.0392
core:43,core,clustered,5000,2026,3333,2,1895000.0,1997800.0,0.9485433977375113,-0.1028
core:43,core,clustered,5000,2026,3333,3,4391300.0,2184400.0,2.010300311298297,2.2069
core:43,core,clustered,5000,2026,3333,4,1953300.0,2063000.0,0.9468250121182744,-0.1097
core:43,core,clustered,5000,2026,3333,5,1940600.0,2032400.0,0.9548317260381814,-0.0918
core:43,core,clustered,5000,2026,3333,6,1899000.0,2008100.0,0.9456700363527712,-0.1091
core:43,core,clustered,5000,2026,3333,7,1948500.0,2038300.0,0.9559436785556591,-0.0898
core:43,core,clustered,5000,2026,3333,8,1936600.0,2009200.0,0.9638662154091181,-0.0726
core:43,core,clustered,5000,2026,3333,9,1907900.0,1991100.0,0.9582140525337753,-0.0832
core:43,core,clustered,5000,2026,3333,10,1934300.0,2019500.0,0.9578113394404556,-0.0852
core:43,core,clustered,5000,2026,3333,11,2112300.0,1986300.0,1.06343452650657,0.126
core:44,core,clustered,10000,2026,3333,0,7133300.0,5581400.0,1.2780485182929013,1.5519
core:44,core,clustered,10000,2026,3333,1,5407100.0,5799500.0,0.932338994740926,-0.3924
core:44,core,clustered,10000,2026,3333,2,5095500.0,5919300.0,0.8608281384623182,-0.8238
core:44,core,clustered,10000,2026,3333,3,5166900.0,5331100.0,0.9691996023334771,-0.1642
core:44,core,clustered,10000,2026,3333,4,5192400.0,5547400.0,0.9360060568915167,-0.355
core:44,core,clustered,10000,2026,3333,5,6181600.0,5835900.0,1.0592367929539575,0.3457
core:44,core,clustered,10000,2026,3333,6,6153800.0,5684200.0,1.082614967805496,0.4696
core:44,core,clustered,10000,2026,3333,7,5137400.0,5594600.0,0.918278339827691,-0.4572
core:44,core,clustered,10000,2026,3333,8,5165300.0,5536500.0,0.932954032330895,-0.3712
core:44,core,clustered,10000,2026,3333,9,4995300.0,5519800.0,0.9049784412478713,-0.5245
core:44,core,clustered,10000,2026,3333,10,5467600.0,5351200.0,1.021752130363283,0.1164
core:44,core,clustered,10000,2026,3333,11,5485400.0,6590500.0,0.8323192474015628,-1.1051
core:44,core,clustered,10000,2026,6666,0,5098300.0,5819400.0,0.8760868818091212,-0.7211
core:44,core,clustered,10000,2026,6666,1,5614200.0,5392300.0,1.041151271257163,0.2219
core:44,core,clustered,10000,2026,6666,2,6604000.0,6529400.0,1.0114252458112538,0.0746
core:44,core,clustered,10000,2026,6666,3,5155500.0,5448300.0,0.9462584659435053,-0.2928
core:44,core,clustered,10000,2026,6666,4,5087400.0,5298500.0,0.960158535434557,-0.2111
core:44,core,clustered,10000,2026,6666,5,4966700.0,5794900.0,0.8570812265957998,-0.8282
core:44,core,clustered,10000,2026,6666,6,5083300.0,5225700.0,0.9727500621926249,-0.1424
core:44,core,clustered,10000,2026,6666,7,4936800.0,5235300.0,0.9429832101312245,-0.2985
core:44,core,clustered,10000,2026,6666,8,5653800.0,5290500.0,1.0686702580096399,0.3633
core:44,core,clustered,10000,2026,6666,9,5043100.0,5551300.0,0.9084538756687622,-0.5082
core:44,core,clustered,10000,2026,6666,10,5642800.0,5308800.0,1.0629144062688367,0.334
core:44,core,clustered,10000,2026,6666,11,5140400.0,5455100.0,0.942310865062052,-0.3147
core:45,core,dense,1000,2026,333,0,551200.0,534200.0,1.0318232871583677,0.017
core:45,core,dense,1000,2026,333,1,515500.0,541900.0,0.9512825244510057,-0.0264
core:45,core,dense,1000,2026,333,2,496900.0,543800.0,0.9137550570062523,-0.0469
core:45,core,dense,1000,2026,333,3,502100.0,535300.0,0.9379787035307304,-0.0332
core:45,core,dense,1000,2026,333,4,538200.0,531800.0,1.0120345994734863,0.0064
core:45,core,dense,1000,2026,333,5,982700.0,527100.0,1.8643521153481313,0.4556
core:45,core,dense,1000,2026,333,6,497400.0,520600.0,0.955436035343834,-0.0232
core:45,core,dense,1000,2026,333,7,505100.0,516300.0,0.9783071857447221,-0.0112
core:45,core,dense,1000,2026,333,8,508000.0,609400.0,0.8336068263866098,-0.1014
core:45,core,dense,1000,2026,333,9,498600.0,519100.0,0.9605085725293778,-0.0205
core:45,core,dense,1000,2026,333,10,494900.0,513400.0,0.9639657187378262,-0.0185
core:45,core,dense,1000,2026,333,11,575600.0,522700.0,1.1012052802754926,0.0529
core:45,core,dense,1000,2026,666,0,512800.0,527800.0,0.9715801439939371,-0.015
core:45,core,dense,1000,2026,666,1,530300.0,588800.0,0.9006453804347826,-0.0585
core:45,core,dense,1000,2026,666,2,536700.0,534300.0,1.004491858506457,0.0024
core:45,core,dense,1000,2026,666,3,507400.0,534000.0,0.9501872659176029,-0.0266
core:45,core,dense,1000,2026,666,4,503800.0,531600.0,0.9477050413844996,-0.0278
core:45,core,dense,1000,2026,666,5,503700.0,541700.0,0.9298504707402622,-0.038
core:45,core,dense,1000,2026,666,6,512900.0,585400.0,0.8761530577382985,-0.0725
core:45,core,dense,1000,2026,666,7,515600.0,541100.0,0.9528737756422103,-0.0255
core:45,core,dense,1000,2026,666,8,504000.0,531800.0,0.947724708537044,-0.0278
core:45,core,dense,1000,2026,666,9,575200.0,718700.0,0.8003339362738278,-0.1435
core:45,core,dense,1000,2026,666,10,521400.0,526100.0,0.9910663371982513,-0.0047
core:45,core,dense,1000,2026,666,11,488000.0,506300.0,0.963855421686747,-0.0183
core:46,core,dense,2000,2026,666,0,1405000.0,1464500.0,0.9593717992488904,-0.0595
core:46,core,dense,2000,2026,666,1,1427400.0,1623700.0,0.8791032826261009,-0.1963
core:46,core,dense,2000,2026,666,2,1526800.0,1635600.0,0.9334800684764001,-0.1088
core:46,core,dense,2000,2026,666,3,1656200.0,1542000.0,1.074059662775616,0.1142
core:46,core,dense,2000,2026,666,4,2560900.0,1595500.0,1.6050767784393607,0.9654
core:46,core,dense,2000,2026,666,5,1489200.0,1620800.0,0.9188055281342546,-0.1316
core:46,core,dense,2000,2026,666,6,1608900.0,1504100.0,1.0696762183365467,0.1048
core:46,core,dense,2000,2026,666,7,1532900.0,1492200.0,1.0272751641871063,0.0407
core:46,core,dense,2000,2026,666,8,1562100.0,1597000.0,0.978146524733876,-0.0349
core:46,core,dense,2000,2026,666,9,1515100.0,1623700.0,0.933115723347909,-0.1086
core:46,core,dense,2000,2026,666,10,1553500.0,1433700.0,1.0835600195298878,0.1198
core:46,core,dense,2000,2026,666,11,1575900.0,1405700.0,1.1210784662445756,0.1702
