key,panel,family,n,m,seed,source,arm,ns,prep_ns
layout:23,layout,random,5000,22617,2026,1666,std_binary,1127300.0,0.0
layout:23,layout,random,5000,22617,2026,3333,binary,1176700.0,0.0
layout:23,layout,random,5000,22617,2026,3333,caliber,980850.0,72100.0
layout:23,layout,random,5000,22617,2026,3333,degree4,1287800.0,276200.0
layout:23,layout,random,5000,22617,2026,3333,fourary,1164900.0,0.0
layout:23,layout,random,5000,22617,2026,3333,max_maxdegree,707600.0,81700.0
layout:23,layout,random,5000,22617,2026,3333,mean_degree,698750.0,53200.0
layout:23,layout,random,5000,22617,2026,3333,mean_map,778800.0,53200.0
layout:23,layout,random,5000,22617,2026,3333,mean_ring,716250.0,53200.0
layout:23,layout,random,5000,22617,2026,3333,std_binary,1114000.0,0.0
layout:24,layout,bfs,5000,22617,2026,289,binary,1109800.0,0.0
layout:24,layout,bfs,5000,22617,2026,289,caliber,945200.0,80100.0
layout:24,layout,bfs,5000,22617,2026,289,degree4,1253600.0,249500.0
layout:24,layout,bfs,5000,22617,2026,289,fourary,1084200.0,0.0
layout:24,layout,bfs,5000,22617,2026,289,max_maxdegree,710700.0,88300.0
layout:24,layout,bfs,5000,22617,2026,289,mean_degree,695250.0,53700.0
layout:24,layout,bfs,5000,22617,2026,289,mean_map,599400.0,53700.0
layout:24,layout,bfs,5000,22617,2026,289,mean_ring,564850.0,53700.0
layout:24,layout,bfs,5000,22617,2026,289,std_binary,1084550.0,0.0
layout:24,layout,bfs,5000,22617,2026,4813,binary,1069600.0,0.0
layout:24,layout,bfs,5000,22617,2026,4813,caliber,934350.0,80100.0
layout:24,layout,bfs,5000,22617,2026,4813,degree4,1276200.0,249500.0
layout:24,layout,bfs,5000,22617,2026,4813,fourary,1112000.0,0.0
layout:24,layout,bfs,5000,22617,2026,4813,max_maxdegree,684450.0,88300.0
layout:24,layout,bfs,5000,22617,2026,4813,mean_degree,680300.0,53700.0
layout:24,layout,bfs,5000,22617,2026,4813,mean_map,592800.0,53700.0
layout:24,layout,bfs,5000,22617,2026,4813,mean_ring,561850.0,53700.0
layout:24,layout,bfs,5000,22617,2026,4813,std_binary,1044450.0,0.0
layout:25,layout,rcm,5000,22617,2026,186,binary,1146800.0,0.0
layout:25,layout,rcm,5000,22617,2026,186,caliber,984900.0,77900.0
layout:25,layout,rcm,5000,22617,2026,186,degree4,1261400.0,248700.0
layout:25,layout,rcm,5000,22617,2026,186,fourary,1146300.0,0.0
layout:25,layout,rcm,5000,22617,2026,186,max_maxdegree,720900.0,90100.0
layout:25,layout,rcm,5000,22617,2026,186,mean_degree,747550.0,44300.0
layout:25,layout,rcm,5000,22617,2026,186,mean_map,660350.0,44300.0
layout:25,layout,rcm,5000,22617,2026,186,mean_ring,577100.0,44300.0
layout:25,layout,rcm,5000,22617,2026,186,std_binary,1105250.0,0.0
layout:25,layout,rcm,5000,22617,2026,4710,binary,1095900.0,0.0
layout:25,layout,rcm,5000,22617,2026,4710,caliber,968800.0,77900.0
layout:25,layout,rcm,5000,22617,2026,4710,degree4,1252300.0,248700.0
layout:25,layout,rcm,5000,22617,2026,4710,fourary,1143800.0,0.0
layout:25,layout,rcm,5000,22617,2026,4710,max_maxdegree,701100.0,90100.0
layout:25,layout,rcm,5000,22617,2026,4710,mean_degree,711150.0,44300.0
layout:25,layout,rcm,5000,22617,2026,4710,mean_map,610900.0,44300.0
layout:25,layout,rcm,5000,22617,2026,4710,mean_ring,596950.0,44300.0
layout:25,layout,rcm,5000,22617,2026,4710,std_binary,1063850.0,0.0
layout:26,layout,weight,100000,449260,2026,33333,binary,45496350.0,0.0
layout:26,layout,weight,100000,449260,2026,33333,caliber,41474100.0,1729300.0
