key,panel,family,n,seed,source,arm,median_margin_ms,margin_q25_ms,margin_q75_ms,median_ratio,positive_rounds,rounds
density:15,density,er_d128,5000,42,1666,caliber,0.68075,0.44475,0.88365,1.1426763061956495,7,8
density:15,density,er_d128,5000,42,3333,caliber,0.5622,0.18827499999999997,0.8305,1.1058163489370219,6,8
density:16,density,er_d256,5000,42,1666,caliber,1.58285,1.369,1.73295,1.244701026659023,8,8
density:16,density,er_d256,5000,42,3333,caliber,1.2354,0.5678000000000001,1.49005,1.1893299988470103,7,8
density:17,density,er_d2,1000,1729,333,caliber,-0.0001,-0.000125,7.5e-05,0.8166666666666667,2,8
density:17,density,er_d2,1000,1729,666,caliber,0.01015,0.007724999999999999,0.016275,1.1394030288888555,7,8
density:18,density,er_d4,1000,1729,333,caliber,0.01175,0.009500000000000001,0.014974999999999999,1.081136683327417,8,8
density:18,density,er_d4,1000,1729,666,caliber,0.02715,0.01435,0.03995,1.1887554335392359,7,8
density:19,density,er_d8,1000,1729,333,caliber,0.02015,0.01755,0.0268,1.0905115286457372,8,8
density:19,density,er_d8,1000,1729,666,caliber,0.01585,0.0089,0.025825,1.0710678337015138,7,8
density:2,density,er_d4,1000,42,333,caliber,0.00695,-0.0024749999999999998,0.012875000000000001,1.057802215410911,5,8
density:2,density,er_d4,1000,42,666,caliber,0.0134,0.0081,0.022925,1.1076170438169726,7,8
density:20,density,er_d16,1000,1729,333,caliber,0.028749999999999998,0.010725,0.034625,1.0873180596136356,7,8
density:20,density,er_d16,1000,1729,666,caliber,0.03255,0.029775,0.044800000000000006,1.1063858084271354,8,8
density:21,density,er_d32,1000,1729,333,caliber,0.03,-0.075275,0.037375,1.0732844873581595,5,8
density:21,density,er_d32,1000,1729,666,caliber,0.03925,0.029375000000000002,0.079825,1.0927792016154085,7,8
density:22,density,er_d64,1000,1729,333,caliber,0.03745,-0.007299999999999999,0.08727499999999999,1.064442085050318,5,8
density:22,density,er_d64,1000,1729,666,caliber,0.02915,-0.010624999999999999,0.085675,1.045752924544058,5,8
density:23,density,er_d128,1000,1729,333,caliber,0.1488,0.138725,0.16415000000000002,1.2025248273019127,7,8
density:23,density,er_d128,1000,1729,666,caliber,0.14065,0.116925,0.185525,1.1909601321227923,7,8
density:24,density,er_d256,1000,1729,333,caliber,0.22075,0.0683,0.2648,1.229613265060787,8,8
density:24,density,er_d256,1000,1729,666,caliber,0.30684999999999996,0.1702,0.379825,1.3323355325266502,7,8
density:25,density,er_d2,5000,1729,1666,caliber,0.07669999999999999,0.058324999999999995,0.125025,1.1595134587263334,7,8
density:25,density,er_d2,5000,1729,3333,caliber,0.0857,0.07455,0.11864999999999999,1.1819355554179451,8,8
density:26,density,er_d4,5000,1729,1666,caliber,0.12115,0.10769999999999999,0.1585,1.1346773938799555,8,8
density:26,density,er_d4,5000,1729,3333,caliber,0.09855,0.056825,0.12925,1.1095894763191745,8,8
density:27,density,er_d8,5000,1729,1666,caliber,0.26275000000000004,0.14352499999999999,0.36529999999999996,1.1982102318498797,7,8
density:27,density,er_d8,5000,1729,3333,caliber,0.16815000000000002,0.123575,0.170375,1.1278436359887878,8,8
density:28,density,er_d16,5000,1729,1666,caliber,0.1318,0.0070250000000000035,0.281075,1.0694230902450421,6,8
density:28,density,er_d16,5000,1729,3333,caliber,0.16645,0.119225,0.197975,1.0882228917452104,8,8
density:29,density,er_d32,5000,1729,1666,caliber,0.10965,-0.01885,0.1723,1.0418425278381296,6,8
density:29,density,er_d32,5000,1729,3333,caliber,0.2704,0.20737499999999998,0.304425,1.1027948278681026,8,8
density:3,density,er_d8,1000,42,333,caliber,0.01115,0.006574999999999999,0.0178,1.0582334420757151,7,8
density:3,density,er_d8,1000,42,666,caliber,0.0132,0.00935,0.01605,1.0715508101598261,7,8
density:30,density,er_d64,5000,1729,1666,caliber,0.4515,0.361925,0.549525,1.1208626503380184,8,8
density:30,density,er_d64,5000,1729,3333,caliber,0.1282,-0.06465,0.6987,1.034578605133518,4,8
density:31,density,er_d128,5000,1729,1666,caliber,0.7007,0.591325,0.97465,1.1349896957909809,8,8
density:31,density,er_d128,5000,1729,3333,caliber,0.6939,0.514525,1.03315,1.1362216840398052,7,8
density:32,density,er_d256,5000,1729,1666,caliber,2.0214,1.50755,2.365875,1.2838996658460742,8,8
density:32,density,er_d256,5000,1729,3333,caliber,1.15935,0.762025,1.603025,1.1784532549734894,7,8
density:33,density,er_d2,1000,2026,333,caliber,0.01015,0.0069,0.013025,1.1345234784801468,8,8
density:33,density,er_d2,1000,2026,666,caliber,0.012050000000000002,0.00955,0.013025,1.1592800276791455,7,8
density:34,density,er_d4,1000,2026,333,caliber,0.017349999999999997,0.015275,0.031475,1.120507191579987,8,8
density:34,density,er_d4,1000,2026,666,caliber,0.0165,0.0131,0.02085,1.1103030433193242,7,8
density:35,density,er_d8,1000,2026,333,caliber,0.0142,0.007125,0.02365,1.0647169114308594,6,8
density:35,density,er_d8,1000,2026,666,caliber,0.0169,0.0085,0.027624999999999997,1.0706117793031678,6,8
density:36,density,er_d16,1000,2026,333,caliber,0.0264,0.023725000000000003,0.03695,1.0853511009817245,7,8
density:36,density,er_d16,1000,2026,666,caliber,0.0224,0.0141,0.03055,1.0719213755760462,7,8
density:37,density,er_d32,1000,2026,333,caliber,0.02885,0.006749999999999999,0.0337,1.0689064956720087,6,8
density:37,density,er_d32,1000,2026,666,caliber,0.033350000000000005,0.0063999999999999994,0.045524999999999996,1.0798866370917373,6,8
density:38,density,er_d64,1000,2026,333,caliber,0.0699,0.05705,0.077375,1.1281735175109486,8,8
density:38,density,er_d64,1000,2026,666,caliber,0.0918,0.0678,0.127375,1.1606682560832797,7,8
density:39,density,er_d128,1000,2026,333,caliber,0.16044999999999998,0.12385,0.22455,1.2309138696811004,7,8
density:39,density,er_d128,1000,2026,666,caliber,0.1303,0.11334999999999999,0.19169999999999998,1.1813064346238589,8,8
density:4,density,er_d16,1000,42,333,caliber,0.029599999999999998,0.022175,0.035175,1.1177131063969585,8,8
density:4,density,er_d16,1000,42,666,caliber,0.024399999999999998,0.016375,0.03475,1.093096157659093,7,8
density:40,density,er_d256,1000,2026,333,caliber,0.2676,0.178825,0.3023,1.3102854417378555,8,8
density:40,density,er_d256,1000,2026,666,caliber,0.24955,0.2037,0.296825,1.278861367760977,7,8
density:41,density,er_d2,5000,2026,1666,caliber,0.099,0.09295,0.10835,1.2269384638090808,7,8
density:41,density,er_d2,5000,2026,3333,caliber,0.0633,0.0413,0.10717499999999999,1.1369087714363437,7,8
density:42,density,er_d4,5000,2026,1666,caliber,0.11374999999999999,0.101075,0.12695,1.1328452557831834,7,8
density:42,density,er_d4,5000,2026,3333,caliber,0.0859,0.07125,0.1023,1.0970986918873986,7,8
density:43,density,er_d8,5000,2026,1666,caliber,0.14755000000000001,0.099625,0.239775,1.1080864938802497,7,8
density:43,density,er_d8,5000,2026,3333,caliber,0.21555,0.147175,0.250275,1.1565365179702738,8,8
density:44,density,er_d16,5000,2026,1666,caliber,0.20079999999999998,0.121225,0.362575,1.1020215896150156,8,8
density:44,density,er_d16,5000,2026,3333,caliber,0.1405,0.078925,0.15405,1.0727057807267062,7,8
density:45,density,er_d32,5000,2026,1666,caliber,0.21775,0.1824,0.28395,1.0816406875959796,7,8
density:45,density,er_d32,5000,2026,3333,caliber,0.2571,0.14675,0.37645,1.1021244761138036,7,8
density:46,density,er_d64,5000,2026,1666,caliber,0.5007,0.076925,0.95665,1.1419151521926088,6,8
density:46,density,er_d64,5000,2026,3333,caliber,1.2196,0.290925,1.6954500000000001,1.3549698213069081,7,8
density:47,density,er_d128,5000,2026,1666,caliber,0.9317,0.129475,1.171125,1.143532368035315,7,8
density:47,density,er_d128,5000,2026,3333,caliber,0.8471,0.6746,1.1262750000000001,1.1599917121400316,8,8
density:48,density,er_d256,5000,2026,1666,caliber,1.2586,0.955875,1.5766499999999999,1.1808464750433272,8,8
density:48,density,er_d256,5000,2026,3333,caliber,1.1221,0.53515,1.525575,1.168514527185358,7,8
density:5,density,er_d32,1000,42,333,caliber,0.0315,0.021900000000000003,0.0368,1.0896672156884009,7,8
density:5,density,er_d32,1000,42,666,caliber,0.0364,0.0063750000000000005,0.039325,1.105369187144592,7,8
density:6,density,er_d64,1000,42,333,caliber,0.0471,0.025825,0.05325,1.098133520218366,8,8
density:6,density,er_d64,1000,42,666,caliber,0.0803,0.058725,0.0883,1.1684490639608835,8,8
density:7,density,er_d128,1000,42,333,caliber,0.09970000000000001,0.08022499999999999,0.1186,1.168620743140449,8,8
density:7,density,er_d128,1000,42,666,caliber,0.11560000000000001,0.10867500000000001,0.120025,1.204985660288485,8,8
density:8,density,er_d256,1000,42,333,caliber,0.24595,0.22965,0.33335000000000004,1.338670010219893,7,8
density:8,density,er_d256,1000,42,666,caliber,0.2238,0.1849,0.2328,1.2834737158614236,7,8
density:9,density,er_d2,5000,42,1666,caliber,-0.00015000000000000001,-0.007925,0.013274999999999999,0.9669117647058824,4,8
density:9,density,er_d2,5000,42,3333,caliber,0.00485,-0.010624999999999999,0.009425,2.197004608294931,5,8
laws:1,laws,sparse_uniform,2000,42,667,caliber,0.03715,0.033975000000000005,0.07100000000000001,1.1032608149517307,7,8
laws:1,laws,sparse_uniform,2000,42,1333,caliber,0.0372,-0.018575,0.04795,1.1030058515965446,6,8
laws:10,laws,clustered_near,2000,42,667,caliber,-0.006500000000000001,-0.023925000000000002,0.013675000000000001,0.9856236158207604,2,8
laws:10,laws,clustered_near,2000,42,1333,caliber,-0.017099999999999997,-0.02725,-0.014725000000000002,0.9627615974754249,0,8
laws:11,laws,clustered_skew,2000,42,667,caliber,-0.0098,-0.0228,0.00975,0.9836130454977643,2,8
laws:11,laws,clustered_skew,2000,42,1333,caliber,-0.0172,-0.03145,-0.002525,0.9710932369810874,2,8
laws:12,laws,clustered_bimodal,2000,42,667,caliber,-0.0184,-0.034100000000000005,0.0028000000000000004,0.9518585938888036,2,8
laws:12,laws,clustered_bimodal,2000,42,1333,caliber,-0.00595,-0.048275,-0.00014999999999999996,0.9844477824834643,2,8
laws:13,laws,clustered_zero,2000,42,667,caliber,0.295,0.2612,0.347775,1.5850337126164922,8,8
laws:13,laws,clustered_zero,2000,42,1333,caliber,0.2988,0.284025,0.317825,1.6032647526782067,8,8
laws:14,laws,clustered_integer,2000,42,667,caliber,0.04295,-0.007025,0.0984,1.046068354605481,5,8
laws:14,laws,clustered_integer,2000,42,1333,caliber,0.0631,-0.03965,0.096275,1.0672120830944705,5,8
laws:15,laws,clustered_shuffle,2000,42,667,caliber,0.0597,0.035225,0.06864999999999999,1.0861803924769866,6,8
laws:15,laws,clustered_shuffle,2000,42,1333,caliber,0.0349,0.013425,0.043050000000000005,1.050470204483302,6,8
laws:16,laws,clustered_scale,2000,42,667,caliber,0.10355,0.07175000000000001,0.173875,1.1380359564276017,8,8
laws:16,laws,clustered_scale,2000,42,1333,caliber,0.08815,0.040924999999999996,0.167875,1.109458198640656,6,8
laws:17,laws,sparse_uniform,2000,1729,667,caliber,0.033,0.021725,0.045575,1.0910305510251632,7,8
laws:17,laws,sparse_uniform,2000,1729,1333,caliber,0.04575,0.024900000000000002,0.050975,1.1258554868248458,7,8
laws:18,laws,sparse_near,2000,1729,667,caliber,-0.02085,-0.129875,-0.0149,0.9314930953526598,0,8
laws:18,laws,sparse_near,2000,1729,1333,caliber,-0.0165,-0.019700000000000002,-0.014425,0.9452651880424301,0,8
laws:19,laws,sparse_skew,2000,1729,667,caliber,0.03025,0.024925,0.0337,1.0790279635887274,8,8
laws:19,laws,sparse_skew,2000,1729,1333,caliber,0.0413,0.037899999999999996,0.061075,1.111049383921423,8,8
laws:2,laws,sparse_near,2000,42,667,caliber,-0.0179,-0.0236,0.00925,0.9399104243009593,3,8
laws:2,laws,sparse_near,2000,42,1333,caliber,-0.02025,-0.02305,-0.013049999999999999,0.9396751847862422,1,8
laws:20,laws,sparse_bimodal,2000,1729,667,caliber,0.00075,-0.005475,0.019575000000000002,1.002400547750437,4,8
laws:20,laws,sparse_bimodal,2000,1729,1333,caliber,-0.01075,-0.034875,-0.0058,0.9680745980630384,1,8
laws:21,laws,sparse_zero,2000,1729,667,caliber,0.1391,0.12275,0.149125,1.3770485728260047,7,8
laws:21,laws,sparse_zero,2000,1729,1333,caliber,0.12725,0.0907,0.1346,1.3390272326571326,7,8
laws:22,laws,sparse_integer,2000,1729,667,caliber,0.0528,0.03895,0.06559999999999999,1.1275915375683727,8,8
laws:22,laws,sparse_integer,2000,1729,1333,caliber,0.03425,0.0102,0.040675,1.0842652789700193,6,8
laws:23,laws,sparse_shuffle,2000,1729,667,caliber,0.0374,0.023425,0.062425,1.09038338191151,7,8
laws:23,laws,sparse_shuffle,2000,1729,1333,caliber,0.0368,0.025525,0.0475,1.100871590045439,7,8
laws:24,laws,sparse_scale,2000,1729,667,caliber,0.0351,0.0287,0.06434999999999999,1.1000051257977834,8,8
laws:24,laws,sparse_scale,2000,1729,1333,caliber,0.037000000000000005,0.0132,0.054525,1.106617249134615,6,8
laws:25,laws,clustered_uniform,2000,1729,667,caliber,0.07355,0.052425,0.091225,1.0966417515730247,7,8
laws:25,laws,clustered_uniform,2000,1729,1333,caliber,0.09475,0.0896,0.1293,1.1276859511337527,8,8
laws:26,laws,clustered_near,2000,1729,667,caliber,-0.00435,-0.028050000000000002,0.037625,0.9907637461501844,3,8
laws:26,laws,clustered_near,2000,1729,1333,caliber,-0.0454,-0.0992,-0.0141,0.9101407166179336,0,8
laws:27,laws,clustered_skew,2000,1729,667,caliber,-0.02155,-0.0581,0.016,0.964484612694527,2,8
laws:27,laws,clustered_skew,2000,1729,1333,caliber,-0.007000000000000001,-0.056125,0.024825,0.989180845249723,4,8
laws:28,laws,clustered_bimodal,2000,1729,667,caliber,-0.01725,-0.033875,0.0024749999999999998,0.9622266037233678,2,8
laws:28,laws,clustered_bimodal,2000,1729,1333,caliber,-0.0239,-0.06609999999999999,0.00625,0.9513341419041843,3,8
laws:29,laws,clustered_zero,2000,1729,667,caliber,0.3323,0.30115000000000003,0.33785,1.5693582958786336,8,8
laws:29,laws,clustered_zero,2000,1729,1333,caliber,0.29735,0.25425,0.3302,1.4991104769491097,7,8
laws:3,laws,sparse_skew,2000,42,667,caliber,0.03055,0.0111,0.039725,1.0803668437941898,8,8
laws:3,laws,sparse_skew,2000,42,1333,caliber,0.02715,0.019775,0.043075,1.0707779182985204,8,8
laws:30,laws,clustered_integer,2000,1729,667,caliber,0.11815,0.058575,0.15137499999999998,1.1114203159913547,7,8
laws:30,laws,clustered_integer,2000,1729,1333,caliber,0.054349999999999996,0.0017000000000000001,0.092775,1.0520050021331118,6,8
laws:31,laws,clustered_shuffle,2000,1729,667,caliber,0.0969,0.048225,0.20295000000000002,1.1299833485412942,8,8
laws:31,laws,clustered_shuffle,2000,1729,1333,caliber,0.0674,0.052625,0.093425,1.0905320874749052,8,8
laws:32,laws,clustered_scale,2000,1729,667,caliber,0.06965,-0.0027750000000000006,0.08902499999999999,1.0876703238526646,6,8
laws:32,laws,clustered_scale,2000,1729,1333,caliber,0.034,-0.03145,0.07655,1.0323248084206031,5,8
laws:33,laws,sparse_uniform,2000,2026,667,caliber,0.0426,0.0264,0.0519,1.1016258073193754,8,8
laws:33,laws,sparse_uniform,2000,2026,1333,caliber,0.034749999999999996,0.026425,0.042325,1.0866025865925852,8,8
laws:34,laws,sparse_near,2000,2026,667,caliber,-0.0259,-0.028825,-0.023174999999999998,0.9232152875558882,0,8
laws:34,laws,sparse_near,2000,2026,1333,caliber,-0.01685,-0.02565,-0.013975,0.9532802168766359,0,8
laws:35,laws,sparse_skew,2000,2026,667,caliber,0.034,-0.015424999999999998,0.038474999999999995,1.0779908631458237,6,8
laws:35,laws,sparse_skew,2000,2026,1333,caliber,0.0298,0.0005500000000000001,0.043425,1.06762261713624,6,8
laws:36,laws,sparse_bimodal,2000,2026,667,caliber,-0.0049,-0.016025,0.017675,0.9866380528472516,3,8
laws:36,laws,sparse_bimodal,2000,2026,1333,caliber,0.0099,-0.00395,0.0786,1.0291960529218878,5,8
laws:37,laws,sparse_zero,2000,2026,667,caliber,0.1431,0.092075,0.172125,1.34367815926098,7,8
laws:37,laws,sparse_zero,2000,2026,1333,caliber,0.13729999999999998,0.124475,0.15360000000000001,1.3350418870167982,8,8
laws:38,laws,sparse_integer,2000,2026,667,caliber,0.0351,0.006575000000000001,0.0497,1.080025309147255,6,8
laws:38,laws,sparse_integer,2000,2026,1333,caliber,0.06584999999999999,0.042975,0.099525,1.1559556491216771,7,8
laws:39,laws,sparse_shuffle,2000,2026,667,caliber,0.04665,0.035075,0.0659,1.1233482225555116,7,8
laws:39,laws,sparse_shuffle,2000,2026,1333,caliber,0.0308,0.025249999999999998,0.0334,1.0788412693131024,8,8
laws:4,laws,sparse_bimodal,2000,42,667,caliber,0.010700000000000001,0.003825,0.021275,1.033776505365497,7,8
laws:4,laws,sparse_bimodal,2000,42,1333,caliber,-0.0006499999999999998,-0.0092,0.0093,0.9981636603843685,4,8
laws:40,laws,sparse_scale,2000,2026,667,caliber,0.05835,0.047475,0.08125,1.1590173559036225,8,8
laws:40,laws,sparse_scale,2000,2026,1333,caliber,0.0441,0.030275,0.075775,1.1158987582717987,7,8
laws:41,laws,clustered_uniform,2000,2026,667,caliber,0.035199999999999995,-0.049449999999999994,0.135125,1.0407319370326895,4,8
laws:41,laws,clustered_uniform,2000,2026,1333,caliber,0.05655,-0.0007250000000000002,0.084925,1.066977672842352,6,8
laws:42,laws,clustered_near,2000,2026,667,caliber,-0.01515,-0.0559,-0.012775,0.970386073842668,0,8
