family,seed,source,rate,arm,null_seed,admitted,potential_work,pushes,pops,comparisons,scouts,scout_scans,scout_yield,field_ns
sparse,2026,333,0.25,vertex_permutation,37,1140,5058,1498,1498,25451,226,1061,461,25139600
sparse,2026,666,0.25,vertex_permutation,37,1140,5058,1533,1533,26267,231,1066,440,25139600
sparse,2026,333,0.25,weight_permutation,37,1140,6444,1481,1481,25121,206,1140,431,25139600
sparse,2026,666,0.25,weight_permutation,37,1140,6444,1509,1509,25759,206,1155,488,25139600
sparse,2026,333,0.5,vertex_permutation,37,2280,10039,1562,1562,26910,368,1708,673,25139600
sparse,2026,666,0.5,vertex_permutation,37,2280,10039,1580,1580,27484,371,1692,660,25139600
sparse,2026,333,0.5,weight_permutation,37,2280,12306,1588,1588,27618,349,1920,748,25139600
sparse,2026,666,0.5,weight_permutation,37,2280,12306,1591,1591,27708,360,1923,735,25139600
sparse,2026,333,0.05,vertex_permutation,38,228,1016,1406,1406,23309,51,252,94,25139600
sparse,2026,666,0.05,vertex_permutation,38,228,1016,1408,1408,23318,46,214,105,25139600
sparse,2026,333,0.05,weight_permutation,38,228,1296,1408,1408,23364,60,325,141,25139600
sparse,2026,666,0.05,weight_permutation,38,228,1296,1412,1412,23373,49,250,115,25139600
sparse,2026,333,0.1,vertex_permutation,38,456,2040,1450,1450,24265,97,437,174,25139600
sparse,2026,666,0.1,vertex_permutation,38,456,2040,1428,1428,23843,88,437,204,25139600
sparse,2026,333,0.1,weight_permutation,38,456,2628,1410,1410,23512,102,571,217,25139600
sparse,2026,666,0.1,weight_permutation,38,456,2628,1463,1463,24584,98,537,232,25139600
sparse,2026,333,0.25,vertex_permutation,38,1140,5210,1510,1510,25653,211,967,387,25139600
sparse,2026,666,0.25,vertex_permutation,38,1140,5210,1503,1503,25609,194,944,446,25139600
sparse,2026,333,0.25,weight_permutation,38,1140,6545,1509,1509,25686,205,1194,466,25139600
sparse,2026,666,0.25,weight_permutation,38,1140,6545,1533,1533,26158,205,1161,503,25139600
sparse,2026,333,0.5,vertex_permutation,38,2280,10470,1568,1568,27047,361,1692,667,25139600
sparse,2026,666,0.5,vertex_permutation,38,2280,10470,1587,1587,27463,356,1759,711,25139600
sparse,2026,333,0.5,weight_permutation,38,2280,12613,1616,1616,28145,349,1982,777,25139600
sparse,2026,666,0.5,weight_permutation,38,2280,12613,1597,1597,27802,357,1953,773,25139600
sparse,2026,333,0.05,vertex_permutation,39,228,1006,1410,1410,23425,57,261,131,25139600
sparse,2026,666,0.05,vertex_permutation,39,228,1006,1440,1440,24137,61,259,122,25139600
sparse,2026,333,0.05,weight_permutation,39,228,1323,1416,1416,23528,55,310,144,25139600
sparse,2026,666,0.05,weight_permutation,39,228,1323,1450,1450,24227,52,296,137,25139600
sparse,2026,333,0.1,vertex_permutation,39,456,2067,1444,1444,24233,93,439,222,25139600
sparse,2026,666,0.1,vertex_permutation,39,456,2067,1437,1437,24079,102,455,202,25139600
sparse,2026,333,0.1,weight_permutation,39,456,2608,1466,1466,24532,105,601,259,25139600
sparse,2026,666,0.1,weight_permutation,39,456,2608,1516,1516,25699,102,587,268,25139600
sparse,2026,333,0.25,vertex_permutation,39,1140,5095,1507,1507,25705,213,961,392,25139600
sparse,2026,666,0.25,vertex_permutation,39,1140,5095,1473,1473,25153,217,954,408,25139600
sparse,2026,333,0.25,weight_permutation,39,1140,6339,1547,1547,26574,219,1228,494,25139600
sparse,2026,666,0.25,weight_permutation,39,1140,6339,1559,1559,26749,209,1182,486,25139600
sparse,2026,333,0.5,vertex_permutation,39,2280,10287,1573,1573,27252,377,1713,663,25139600
sparse,2026,666,0.5,vertex_permutation,39,2280,10287,1558,1558,26960,347,1582,658,25139600
sparse,2026,333,0.5,weight_permutation,39,2280,12235,1626,1626,28300,381,2032,743,25139600
sparse,2026,666,0.5,weight_permutation,39,2280,12235,1583,1583,27394,350,1866,731,25139600
sparse,2026,333,0.05,vertex_permutation,40,228,997,1383,1383,22838,57,268,107,25139600
sparse,2026,666,0.05,vertex_permutation,40,228,997,1400,1400,23071,55,252,90,25139600
sparse,2026,333,0.05,weight_permutation,40,228,1220,1404,1404,23261,58,329,106,25139600
sparse,2026,666,0.05,weight_permutation,40,228,1220,1406,1406,23261,48,263,129,25139600
sparse,2026,333,0.1,vertex_permutation,40,456,2010,1409,1409,23530,102,466,177,25139600
sparse,2026,666,0.1,vertex_permutation,40,456,2010,1442,1442,24062,104,470,189,25139600
sparse,2026,333,0.1,weight_permutation,40,456,2575,1444,1444,24160,93,544,195,25139600
sparse,2026,666,0.1,weight_permutation,40,456,2575,1428,1428,23899,90,514,227,25139600
sparse,2026,333,0.25,vertex_permutation,40,1140,5214,1505,1505,25777,223,1007,412,25139600
sparse,2026,666,0.25,vertex_permutation,40,1140,5214,1504,1504,25568,225,1016,431,25139600
sparse,2026,333,0.25,weight_permutation,40,1140,6432,1507,1507,25681,188,1086,452,25139600
sparse,2026,666,0.25,weight_permutation,40,1140,6432,1496,1496,25462,199,1099,463,25139600
sparse,2026,333,0.5,vertex_permutation,40,2280,10441,1536,1536,26487,358,1664,655,25139600
sparse,2026,666,0.5,vertex_permutation,40,2280,10441,1583,1583,27506,377,1704,697,25139600
sparse,2026,333,0.5,weight_permutation,40,2280,12448,1587,1587,27591,337,1892,738,25139600
sparse,2026,666,0.5,weight_permutation,40,2280,12448,1584,1584,27502,361,1982,759,25139600
sparse,2026,333,0.05,vertex_permutation,41,228,1051,1402,1402,23162,57,256,97,25139600
sparse,2026,666,0.05,vertex_permutation,41,228,1051,1422,1422,23534,50,212,86,25139600
sparse,2026,333,0.05,weight_permutation,41,228,1304,1429,1429,23802,67,390,168,25139600
sparse,2026,666,0.05,weight_permutation,41,228,1304,1457,1457,24460,63,369,182,25139600
sparse,2026,333,0.1,vertex_permutation,41,456,2027,1440,1440,24125,107,470,198,25139600
sparse,2026,666,0.1,vertex_permutation,41,456,2027,1479,1479,25009,108,452,222,25139600
sparse,2026,333,0.1,weight_permutation,41,456,2626,1450,1450,24356,103,620,263,25139600
sparse,2026,666,0.1,weight_permutation,41,456,2626,1495,1495,25402,109,659,282,25139600
sparse,2026,333,0.25,vertex_permutation,41,1140,5058,1530,1530,26212,227,1028,421,25139600
sparse,2026,666,0.25,vertex_permutation,41,1140,5058,1531,1531,26248,225,940,441,25139600
sparse,2026,333,0.25,weight_permutation,41,1140,6528,1541,1541,26375,222,1250,511,25139600
sparse,2026,666,0.25,weight_permutation,41,1140,6528,1556,1556,26871,220,1231,499,25139600
sparse,2026,333,0.5,vertex_permutation,41,2280,10202,1574,1574,27210,368,1649,689,25139600
sparse,2026,666,0.5,vertex_permutation,41,2280,10202,1552,1552,26781,372,1633,682,25139600
sparse,2026,333,0.5,weight_permutation,41,2280,12679,1590,1590,27590,367,2031,761,25139600
sparse,2026,666,0.5,weight_permutation,41,2280,12679,1615,1615,28194,375,2076,803,25139600
sparse,2026,333,0.05,vertex_permutation,42,228,1015,1396,1396,23078,53,242,107,25139600
sparse,2026,666,0.05,vertex_permutation,42,228,1015,1421,1421,23653,54,261,125,25139600
sparse,2026,333,0.05,weight_permutation,42,228,1270,1410,1410,23393,47,248,113,25139600
sparse,2026,666,0.05,weight_permutation,42,228,1270,1413,1413,23466,51,267,114,25139600
sparse,2026,333,0.1,vertex_permutation,42,456,2087,1412,1412,23584,99,454,203,25139600
sparse,2026,666,0.1,vertex_permutation,42,456,2087,1452,1452,24402,102,485,223,25139600
sparse,2026,333,0.1,weight_permutation,42,456,2515,1433,1433,23996,85,473,198,25139600
sparse,2026,666,0.1,weight_permutation,42,456,2515,1452,1452,24369,95,496,216,25139600
sparse,2026,333,0.25,vertex_permutation,42,1140,5070,1482,1482,25156,215,991,403,25139600
sparse,2026,666,0.25,vertex_permutation,42,1140,5070,1522,1522,25925,224,974,408,25139600
sparse,2026,333,0.25,weight_permutation,42,1140,6338,1502,1502,25527,201,1116,449,25139600
sparse,2026,666,0.25,weight_permutation,42,1140,6338,1516,1516,25990,201,1095,449,25139600
sparse,2026,333,0.5,vertex_permutation,42,2280,10331,1568,1568,27055,361,1682,670,25139600
sparse,2026,666,0.5,vertex_permutation,42,2280,10331,1584,1584,27349,372,1729,686,25139600
sparse,2026,333,0.5,weight_permutation,42,2280,12507,1567,1567,27144,358,1934,762,25139600
sparse,2026,666,0.5,weight_permutation,42,2280,12507,1609,1609,28048,365,1995,792,25139600
sparse,2026,333,0.05,vertex_permutation,43,228,1171,1410,1410,23322,56,253,103,25139600
sparse,2026,666,0.05,vertex_permutation,43,228,1171,1438,1438,24019,67,339,168,25139600
sparse,2026,333,0.05,weight_permutation,43,228,1267,1415,1415,23410,55,308,123,25139600
sparse,2026,666,0.05,weight_permutation,43,228,1267,1446,1446,24191,54,302,126,25139600
sparse,2026,333,0.1,vertex_permutation,43,456,2160,1451,1451,24392,90,401,179,25139600
sparse,2026,666,0.1,vertex_permutation,43,456,2160,1464,1464,24641,107,516,235,25139600
sparse,2026,333,0.1,weight_permutation,43,456,2584,1439,1439,24167,103,591,239,25139600
sparse,2026,666,0.1,weight_permutation,43,456,2584,1496,1496,25475,105,591,256,25139600
sparse,2026,333,0.25,vertex_permutation,43,1140,5340,1527,1527,26034,215,1005,422,25139600
sparse,2026,666,0.25,vertex_permutation,43,1140,5340,1515,1515,25876,222,1031,444,25139600
sparse,2026,333,0.25,weight_permutation,43,1140,6487,1496,1496,25531,198,1159,450,25139600
sparse,2026,666,0.25,weight_permutation,43,1140,6487,1550,1550,26684,215,1252,505,25139600
sparse,2026,333,0.5,vertex_permutation,43,2280,10640,1565,1565,26998,378,1766,674,25139600
sparse,2026,666,0.5,vertex_permutation,43,2280,10640,1567,1567,27155,363,1670,708,25139600
sparse,2026,333,0.5,weight_permutation,43,2280,12457,1534,1534,26364,340,1860,704,25139600
sparse,2026,666,0.5,weight_permutation,43,2280,12457,1558,1558,26926,329,1826,731,25139600
sparse,2026,333,0.05,vertex_permutation,44,228,1032,1387,1387,22846,56,261,114,25139600
sparse,2026,666,0.05,vertex_permutation,44,228,1032,1414,1414,23502,54,234,97,25139600
sparse,2026,333,0.05,weight_permutation,44,228,1252,1396,1396,23079,50,267,122,25139600
sparse,2026,666,0.05,weight_permutation,44,228,1252,1438,1438,24003,53,287,155,25139600
sparse,2026,333,0.1,vertex_permutation,44,456,2007,1402,1402,23383,94,429,192,25139600
sparse,2026,666,0.1,vertex_permutation,44,456,2007,1445,1445,24182,98,410,189,25139600
sparse,2026,333,0.1,weight_permutation,44,456,2552,1437,1437,24024,96,530,230,25139600
sparse,2026,666,0.1,weight_permutation,44,456,2552,1500,1500,25466,98,543,269,25139600
sparse,2026,333,0.25,vertex_permutation,44,1140,5198,1494,1494,25368,220,1038,411,25139600
sparse,2026,666,0.25,vertex_permutation,44,1140,5198,1524,1524,26005,217,979,442,25139600
sparse,2026,333,0.25,weight_permutation,44,1140,6415,1520,1520,25858,203,1136,466,25139600
sparse,2026,666,0.25,weight_permutation,44,1140,6415,1552,1552,26716,200,1141,530,25139600
sparse,2026,333,0.5,vertex_permutation,44,2280,10372,1578,1578,27385,377,1803,647,25139600
sparse,2026,666,0.5,vertex_permutation,44,2280,10372,1575,1575,27199,367,1664,679,25139600
sparse,2026,333,0.5,weight_permutation,44,2280,12347,1581,1581,27371,353,1906,747,25139600
sparse,2026,666,0.5,weight_permutation,44,2280,12347,1610,1610,27942,344,1939,774,25139600
sparse,2026,333,0.05,vertex_permutation,45,228,1067,1411,1411,23507,55,301,136,25139600
sparse,2026,666,0.05,vertex_permutation,45,228,1067,1430,1430,23818,55,270,121,25139600
sparse,2026,333,0.05,weight_permutation,45,228,1363,1412,1412,23397,51,315,157,25139600
sparse,2026,666,0.05,weight_permutation,45,228,1363,1431,1431,23925,54,320,144,25139600
sparse,2026,333,0.1,vertex_permutation,45,456,2145,1451,1451,24407,103,539,225,25139600
sparse,2026,666,0.1,vertex_permutation,45,456,2145,1469,1469,24839,98,488,203,25139600
sparse,2026,333,0.1,weight_permutation,45,456,2668,1450,1450,24302,93,555,266,25139600
sparse,2026,666,0.1,weight_permutation,45,456,2668,1465,1465,24647,93,536,232,25139600
sparse,2026,333,0.25,vertex_permutation,45,1140,5193,1525,1525,26099,221,1038,431,25139600
sparse,2026,666,0.25,vertex_permutation,45,1140,5193,1507,1507,25743,214,984,413,25139600
sparse,2026,333,0.25,weight_permutation,45,1140,6377,1500,1500,25587,200,1100,493,25139600
sparse,2026,666,0.25,weight_permutation,45,1140,6377,1531,1531,26271,209,1146,493,25139600
sparse,2026,333,0.5,vertex_permutation,45,2280,10463,1559,1559,26835,366,1652,655,25139600
sparse,2026,666,0.5,vertex_permutation,45,2280,10463,1590,1590,27632,361,1701,699,25139600
sparse,2026,333,0.5,weight_permutation,45,2280,12276,1559,1559,27017,346,1883,714,25139600
sparse,2026,666,0.5,weight_permutation,45,2280,12276,1591,1591,27702,342,1898,729,25139600
sparse,2026,333,0.05,vertex_permutation,46,228,968,1387,1387,22825,46,207,93,25139600
sparse,2026,666,0.05,vertex_permutation,46,228,968,1403,1403,23255,58,246,94,25139600
sparse,2026,333,0.05,weight_permutation,46,228,1262,1412,1412,23532,54,286,141,25139600
sparse,2026,666,0.05,weight_permutation,46,228,1262,1438,1438,24154,62,347,163,25139600
sparse,2026,333,0.1,vertex_permutation,46,456,1971,1417,1417,23659,97,451,196,25139600
sparse,2026,666,0.1,vertex_permutation,46,456,1971,1430,1430,23895,112,465,173,25139600
sparse,2026,333,0.1,weight_permutation,46,456,2526,1458,1458,24755,103,580,262,25139600
sparse,2026,666,0.1,weight_permutation,46,456,2526,1476,1476,25020,102,578,270,25139600
sparse,2026,333,0.25,vertex_permutation,46,1140,5185,1488,1488,25144,214,1000,395,25139600
sparse,2026,666,0.25,vertex_permutation,46,1140,5185,1515,1515,25820,235,1020,403,25139600
sparse,2026,333,0.25,weight_permutation,46,1140,6421,1518,1518,26003,204,1122,467,25139600
sparse,2026,666,0.25,weight_permutation,46,1140,6421,1518,1518,26107,196,1101,484,25139600
sparse,2026,333,0.5,vertex_permutation,46,2280,10264,1582,1582,27441,368,1684,646,25139600
sparse,2026,666,0.5,vertex_permutation,46,2280,10264,1582,1582,27448,383,1722,656,25139600
sparse,2026,333,0.5,weight_permutation,46,2280,12338,1574,1574,27259,354,1876,692,25139600
sparse,2026,666,0.5,weight_permutation,46,2280,12338,1598,1598,27796,351,1923,762,25139600
sparse,2026,333,0.05,vertex_permutation,47,228,1000,1406,1406,23439,55,239,112,25139600
sparse,2026,666,0.05,vertex_permutation,47,228,1000,1414,1414,23465,59,249,116,25139600
sparse,2026,333,0.05,weight_permutation,47,228,1349,1415,1415,23533,51,288,136,25139600
sparse,2026,666,0.05,weight_permutation,47,228,1349,1415,1415,23583,57,341,156,25139600
sparse,2026,333,0.1,vertex_permutation,47,456,2022,1455,1455,24536,102,466,214,25139600
sparse,2026,666,0.1,vertex_permutation,47,456,2022,1455,1455,24468,108,442,206,25139600
sparse,2026,333,0.1,weight_permutation,47,456,2609,1437,1437,24056,92,507,208,25139600
sparse,2026,666,0.1,weight_permutation,47,456,2609,1438,1438,24166,97,563,268,25139600
sparse,2026,333,0.25,vertex_permutation,47,1140,5152,1540,1540,26409,232,1081,481,25139600
sparse,2026,666,0.25,vertex_permutation,47,1140,5152,1550,1550,26629,245,1092,456,25139600
sparse,2026,333,0.25,weight_permutation,47,1140,6494,1521,1521,26081,194,1113,459,25139600
sparse,2026,666,0.25,weight_permutation,47,1140,6494,1516,1516,25940,190,1107,482,25139600
sparse,2026,333,0.5,vertex_permutation,47,2280,10201,1577,1577,27212,386,1784,718,25139600
sparse,2026,666,0.5,vertex_permutation,47,2280,10201,1617,1617,28176,394,1763,700,25139600
sparse,2026,333,0.5,weight_permutation,47,2280,12493,1557,1557,26724,339,1839,719,25139600
sparse,2026,666,0.5,weight_permutation,47,2280,12493,1616,1616,28037,350,1918,778,25139600
sparse,2026,333,0.05,vertex_permutation,48,228,964,1396,1396,23073,56,223,94,25139600
sparse,2026,666,0.05,vertex_permutation,48,228,964,1410,1410,23393,58,219,100,25139600
sparse,2026,333,0.05,weight_permutation,48,228,1262,1405,1405,23377,61,318,147,25139600
sparse,2026,666,0.05,weight_permutation,48,228,1262,1427,1427,23769,50,268,115,25139600
sparse,2026,333,0.1,vertex_permutation,48,456,1932,1410,1410,23585,98,414,176,25139600
sparse,2026,666,0.1,vertex_permutation,48,456,1932,1449,1449,24364,98,411,182,25139600
sparse,2026,333,0.1,weight_permutation,48,456,2579,1432,1432,24026,95,538,239,25139600
sparse,2026,666,0.1,weight_permutation,48,456,2579,1458,1458,24521,90,522,219,25139600
sparse,2026,333,0.25,vertex_permutation,48,1140,5156,1493,1493,25407,213,972,438,25139600
sparse,2026,666,0.25,vertex_permutation,48,1140,5156,1504,1504,25726,208,897,404,25139600
sparse,2026,333,0.25,weight_permutation,48,1140,6295,1514,1514,25970,211,1151,473,25139600
sparse,2026,666,0.25,weight_permutation,48,1140,6295,1559,1559,26824,207,1125,496,25139600
sparse,2026,333,0.5,vertex_permutation,48,2280,10203,1555,1555,26907,366,1684,711,25139600
sparse,2026,666,0.5,vertex_permutation,48,2280,10203,1575,1575,27410,373,1626,672,25139600
sparse,2026,333,0.5,weight_permutation,48,2280,12275,1583,1583,27458,353,1927,720,25139600
sparse,2026,666,0.5,weight_permutation,48,2280,12275,1605,1605,27897,371,1920,751,25139600
sparse,2026,333,0.05,vertex_permutation,49,228,1047,1411,1411,23381,50,230,108,25139600
sparse,2026,666,0.05,vertex_permutation,49,228,1047,1412,1412,23378,51,222,104,25139600
sparse,2026,333,0.05,weight_permutation,49,228,1227,1428,1428,23917,52,300,133,25139600
sparse,2026,666,0.05,weight_permutation,49,228,1227,1440,1440,24136,52,301,121,25139600
sparse,2026,333,0.1,vertex_permutation,49,456,2127,1440,1440,24078,89,443,191,25139600
sparse,2026,666,0.1,vertex_permutation,49,456,2127,1465,1465,24721,97,447,213,25139600
sparse,2026,333,0.1,weight_permutation,49,456,2555,1453,1453,24488,93,533,213,25139600
sparse,2026,666,0.1,weight_permutation,49,456,2555,1464,1464,24637,92,509,205,25139600
sparse,2026,333,0.25,vertex_permutation,49,1140,5268,1542,1542,26477,213,1041,451,25139600
sparse,2026,666,0.25,vertex_permutation,49,1140,5268,1536,1536,26341,210,989,458,25139600
sparse,2026,333,0.25,weight_permutation,49,1140,6421,1561,1561,26896,216,1248,487,25139600
sparse,2026,666,0.25,weight_permutation,49,1140,6421,1543,1543,26530,204,1103,450,25139600
sparse,2026,333,0.5,vertex_permutation,49,2280,10350,1600,1600,27758,360,1678,699,25139600
sparse,2026,666,0.5,vertex_permutation,49,2280,10350,1608,1608,28008,378,1702,728,25139600
sparse,2026,333,0.5,weight_permutation,49,2280,12443,1604,1604,27846,345,1935,760,25139600
sparse,2026,666,0.5,weight_permutation,49,2280,12443,1606,1606,27881,350,1921,739,25139600
sparse,2026,333,0.05,vertex_permutation,50,228,1050,1418,1418,23646,60,304,140,25139600
sparse,2026,666,0.05,vertex_permutation,50,228,1050,1424,1424,23716,61,266,102,25139600
sparse,2026,333,0.05,weight_permutation,50,228,1315,1413,1413,23517,53,309,140,25139600
sparse,2026,666,0.05,weight_permutation,50,228,1315,1435,1435,23960,58,326,142,25139600
sparse,2026,333,0.1,vertex_permutation,50,456,2056,1423,1423,23772,96,465,207,25139600
sparse,2026,666,0.1,vertex_permutation,50,456,2056,1459,1459,24621,116,534,210,25139600
sparse,2026,333,0.1,weight_permutation,50,456,2601,1428,1428,23864,86,478,191,25139600
sparse,2026,666,0.1,weight_permutation,50,456,2601,1462,1462,24665,99,548,238,25139600
sparse,2026,333,0.25,vertex_permutation,50,1140,5213,1480,1480,25247,225,1057,449,25139600
sparse,2026,666,0.25,vertex_permutation,50,1140,5213,1531,1531,26308,227,1066,452,25139600
sparse,2026,333,0.25,weight_permutation,50,1140,6519,1474,1474,25022,197,1148,440,25139600
sparse,2026,666,0.25,weight_permutation,50,1140,6519,1541,1541,26492,207,1193,477,25139600
sparse,2026,333,0.5,vertex_permutation,50,2280,10282,1584,1584,27492,398,1798,708,25139600
sparse,2026,666,0.5,vertex_permutation,50,2280,10282,1583,1583,27542,387,1723,688,25139600
sparse,2026,333,0.5,weight_permutation,50,2280,12458,1587,1587,27510,355,1980,754,25139600
sparse,2026,666,0.5,weight_permutation,50,2280,12458,1606,1606,27958,352,1965,764,25139600
sparse,2026,333,0.05,vertex_permutation,51,228,970,1391,1391,22994,49,207,100,25139600
sparse,2026,666,0.05,vertex_permutation,51,228,970,1402,1402,23262,50,199,95,25139600
sparse,2026,333,0.05,weight_permutation,51,228,1334,1407,1407,23380,56,340,126,25139600
sparse,2026,666,0.05,weight_permutation,51,228,1334,1430,1430,23943,50,289,135,25139600
sparse,2026,333,0.1,vertex_permutation,51,456,2014,1444,1444,24276,108,473,226,25139600
sparse,2026,666,0.1,vertex_permutation,51,456,2014,1438,1438,24094,106,447,206,25139600
sparse,2026,333,0.1,weight_permutation,51,456,2564,1439,1439,24068,100,576,225,25139600
sparse,2026,666,0.1,weight_permutation,51,456,2564,1469,1469,24824,98,553,219,25139600
sparse,2026,333,0.25,vertex_permutation,51,1140,5131,1510,1510,25744,223,1024,433,25139600
sparse,2026,666,0.25,vertex_permutation,51,1140,5131,1498,1498,25509,222,942,417,25139600
sparse,2026,333,0.25,weight_permutation,51,1140,6371,1509,1509,25653,196,1132,475,25139600
sparse,2026,666,0.25,weight_permutation,51,1140,6371,1544,1544,26611,205,1174,493,25139600
sparse,2026,333,0.5,vertex_permutation,51,2280,10267,1570,1570,27147,367,1681,670,25139600
sparse,2026,666,0.5,vertex_permutation,51,2280,10267,1589,1589,27606,388,1740,709,25139600
sparse,2026,333,0.5,weight_permutation,51,2280,12292,1628,1628,28306,353,1955,751,25139600
sparse,2026,666,0.5,weight_permutation,51,2280,12292,1596,1596,27715,345,1918,759,25139600
sparse,2026,333,0.05,vertex_permutation,52,228,1023,1412,1412,23472,65,310,139,25139600
sparse,2026,666,0.05,vertex_permutation,52,228,1023,1410,1410,23321,53,264,114,25139600
sparse,2026,333,0.05,weight_permutation,52,228,1318,1413,1413,23482,54,309,142,25139600
sparse,2026,666,0.05,weight_permutation,52,228,1318,1430,1430,23849,50,301,145,25139600
sparse,2026,333,0.1,vertex_permutation,52,456,2053,1441,1441,24212,109,501,219,25139600
sparse,2026,666,0.1,vertex_permutation,52,456,2053,1448,1448,24289,95,455,205,25139600
sparse,2026,333,0.1,weight_permutation,52,456,2589,1444,1444,24198,94,547,236,25139600
sparse,2026,666,0.1,weight_permutation,52,456,2589,1477,1477,24956,94,547,242,25139600
sparse,2026,333,0.25,vertex_permutation,52,1140,5123,1491,1491,25412,212,991,407,25139600
sparse,2026,666,0.25,vertex_permutation,52,1140,5123,1502,1502,25571,208,958,414,25139600
sparse,2026,333,0.25,weight_permutation,52,1140,6364,1514,1514,25960,203,1156,476,25139600
sparse,2026,666,0.25,weight_permutation,52,1140,6364,1532,1532,26303,201,1132,478,25139600
sparse,2026,333,0.5,vertex_permutation,52,2280,10257,1575,1575,27338,381,1736,717,25139600
sparse,2026,666,0.5,vertex_permutation,52,2280,10257,1556,1556,26985,351,1652,692,25139600
sparse,2026,333,0.5,weight_permutation,52,2280,12484,1596,1596,27767,360,2026,771,25139600
sparse,2026,666,0.5,weight_permutation,52,2280,12484,1622,1622,28322,365,2029,763,25139600
sparse,2026,333,0.05,vertex_permutation,53,228,979,1389,1389,22972,58,234,93,25139600
sparse,2026,666,0.05,vertex_permutation,53,228,979,1408,1408,23279,59,254,107,25139600
sparse,2026,333,0.05,weight_permutation,53,228,1297,1408,1408,23431,46,261,130,25139600
sparse,2026,666,0.05,weight_permutation,53,228,1297,1410,1410,23451,43,244,114,25139600
sparse,2026,333,0.1,vertex_permutation,53,456,2010,1425,1425,23831,101,430,176,25139600
sparse,2026,666,0.1,vertex_permutation,53,456,2010,1424,1424,23747,97,448,182,25139600
sparse,2026,333,0.1,weight_permutation,53,456,2572,1454,1454,24540,100,595,257,25139600
sparse,2026,666,0.1,weight_permutation,53,456,2572,1444,1444,24204,84,487,220,25139600
sparse,2026,333,0.25,vertex_permutation,53,1140,5178,1502,1502,25478,210,937,382,25139600
sparse,2026,666,0.25,vertex_permutation,53,1140,5178,1523,1523,26027,223,993,412,25139600
sparse,2026,333,0.25,weight_permutation,53,1140,6440,1493,1493,25544,199,1123,458,25139600
sparse,2026,666,0.25,weight_permutation,53,1140,6440,1530,1530,26296,204,1164,481,25139600
sparse,2026,333,0.5,vertex_permutation,53,2280,10365,1587,1587,27462,364,1679,655,25139600
sparse,2026,666,0.5,vertex_permutation,53,2280,10365,1605,1605,27839,378,1677,667,25139600
sparse,2026,333,0.5,weight_permutation,53,2280,12427,1569,1569,27216,351,1930,745,25139600
sparse,2026,666,0.5,weight_permutation,53,2280,12427,1618,1618,28318,358,1957,790,25139600
sparse,2026,333,0.05,vertex_permutation,54,228,961,1413,1413,23465,60,256,105,25139600
sparse,2026,666,0.05,vertex_permutation,54,228,961,1436,1436,23967,66,274,127,25139600
sparse,2026,333,0.05,weight_permutation,54,228,1231,1391,1391,23095,46,263,120,25139600
sparse,2026,666,0.05,weight_permutation,54,228,1231,1402,1402,23291,43,236,113,25139600
sparse,2026,333,0.1,vertex_permutation,54,456,1902,1449,1449,24242,105,446,202,25139600
sparse,2026,666,0.1,vertex_permutation,54,456,1902,1461,1461,24525,107,439,202,25139600
sparse,2026,333,0.1,weight_permutation,54,456,2478,1430,1430,23939,91,515,213,25139600
sparse,2026,666,0.1,weight_permutation,54,456,2478,1475,1475,24941,97,526,254,25139600
sparse,2026,333,0.25,vertex_permutation,54,1140,4918,1494,1494,25373,199,922,404,25139600
sparse,2026,666,0.25,vertex_permutation,54,1140,4918,1516,1516,25960,210,903,382,25139600
sparse,2026,333,0.25,weight_permutation,54,1140,6251,1540,1540,26468,204,1189,465,25139600
sparse,2026,666,0.25,weight_permutation,54,1140,6251,1564,1564,27048,210,1204,505,25139600
sparse,2026,333,0.5,vertex_permutation,54,2280,10083,1568,1568,27114,372,1699,654,25139600
sparse,2026,666,0.5,vertex_permutation,54,2280,10083,1565,1565,27160,353,1603,666,25139600
sparse,2026,333,0.5,weight_permutation,54,2280,12454,1598,1598,27782,357,2003,773,25139600
sparse,2026,666,0.5,weight_permutation,54,2280,12454,1577,1577,27330,338,1883,742,25139600
sparse,2026,333,0.05,vertex_permutation,55,228,1063,1426,1426,23766,60,311,149,25139600
sparse,2026,666,0.05,vertex_permutation,55,228,1063,1429,1429,23800,64,297,132,25139600
sparse,2026,333,0.05,weight_permutation,55,228,1264,1405,1405,23242,51,275,124,25139600
sparse,2026,666,0.05,weight_permutation,55,228,1264,1438,1438,24053,56,326,134,25139600
sparse,2026,333,0.1,vertex_permutation,55,456,2078,1451,1451,24442,108,524,229,25139600
sparse,2026,666,0.1,vertex_permutation,55,456,2078,1467,1467,24744,112,495,225,25139600
sparse,2026,333,0.1,weight_permutation,55,456,2525,1430,1430,23913,100,534,215,25139600
sparse,2026,666,0.1,weight_permutation,55,456,2525,1463,1463,24686,95,539,260,25139600
sparse,2026,333,0.25,vertex_permutation,55,1140,5240,1488,1488,25223,217,1006,399,25139600
sparse,2026,666,0.25,vertex_permutation,55,1140,5240,1548,1548,26574,219,1030,464,25139600
sparse,2026,333,0.25,weight_permutation,55,1140,6354,1501,1501,25568,212,1204,472,25139600
sparse,2026,666,0.25,weight_permutation,55,1140,6354,1576,1576,27196,214,1237,502,25139600
sparse,2026,333,0.5,vertex_permutation,55,2280,10185,1573,1573,27256,370,1675,668,25139600
